steps,time,reward,delta,converged
1,0.030546000000001072,-16.89826411081403,0.32967819451052216,False
2,0.05070399999999964,-13.919820378412018,0.0003799004947822593,False
3,0.0608419999999974,-13.919773320129364,4.551205472075326e-07,False
4,0.047072,-13.919773321366996,4.551205472075326e-07,False
5,0.05986000000000047,-13.919773323356115,4.551205472075326e-07,False
6,0.05866900000000186,-13.919773330307144,4.551205472075326e-07,False
7,0.04455899999999957,-13.91977330637475,4.551205472075326e-07,False
8,0.036433999999999855,-13.919773330583421,4.551205472075326e-07,False
9,0.030564000000001812,-13.919773319839098,4.551205472075326e-07,False
10,0.03171499999999838,-13.91977331500592,4.551205472075326e-07,False
11,0.032165000000002664,-13.919773320343307,4.551205472075326e-07,False
12,0.030184999999999462,-13.919773328386256,4.551205472075326e-07,False
13,0.03127799999999681,-13.91977330618042,4.551205472075326e-07,False
14,0.028430999999997653,-13.919773330583421,4.551205472075326e-07,False
15,0.03034200000000098,-13.919773319839098,4.551205472075326e-07,False
16,0.03168999999999755,-13.91977331500592,4.551205472075326e-07,False
17,0.030376000000000403,-13.919773320343307,4.551205472075326e-07,False
18,0.034766000000001185,-13.919773328386256,4.551205472075326e-07,False
19,0.038615000000000066,-13.91977330618042,4.551205472075326e-07,False
20,0.041112000000001814,-13.919773330583421,4.551205472075326e-07,False
21,0.02923200000000037,-13.919773319839098,4.551205472075326e-07,False
22,0.03067700000000073,-13.91977331500592,4.551205472075326e-07,False
23,0.034098000000000184,-13.919773320343307,4.551205472075326e-07,False
24,0.032628000000002544,-13.919773328386256,4.551205472075326e-07,False
25,0.034161000000000996,-13.91977330618042,4.551205472075326e-07,False
26,0.030185000000003015,-13.919773330583421,4.551205472075326e-07,False
27,0.02957800000000077,-13.919773319839098,4.551205472075326e-07,False
28,0.03588999999999842,-13.91977331500592,4.551205472075326e-07,False
29,0.05336799999999897,-13.919773320343307,4.551205472075326e-07,False
30,0.05647400000000147,-13.919773328386256,4.551205472075326e-07,False
31,0.05661299999999869,-13.91977330618042,4.551205472075326e-07,False
32,0.06156899999999865,-13.919773330583421,4.551205472075326e-07,False
33,0.06103399999999937,-13.919773319839098,4.551205472075326e-07,False
34,0.04117699999999758,-13.91977331500592,4.551205472075326e-07,False
35,0.036279000000000394,-13.919773320343307,4.551205472075326e-07,False
36,0.03216000000000108,-13.919773328386256,4.551205472075326e-07,False
37,0.040258999999998935,-13.91977330618042,4.551205472075326e-07,False
38,0.037617999999998375,-13.919773330583421,4.551205472075326e-07,False
39,0.034028999999996756,-13.919773319839098,4.551205472075326e-07,False
40,0.030362000000000222,-13.91977331500592,4.551205472075326e-07,False
41,0.0306519999999999,-13.919773320343307,4.551205472075326e-07,False
42,0.03117600000000209,-13.919773328386256,4.551205472075326e-07,False
43,0.028849000000001013,-13.91977330618042,4.551205472075326e-07,False
44,0.030005999999996646,-13.919773330583421,4.551205472075326e-07,False
45,0.029050000000001575,-13.919773319839098,4.551205472075326e-07,False
46,0.03153199999999856,-13.91977331500592,4.551205472075326e-07,False
47,0.030720999999999776,-13.919773320343307,4.551205472075326e-07,False
48,0.03078999999999965,-13.919773328386256,4.551205472075326e-07,False
49,0.04397400000000218,-13.91977330618042,4.551205472075326e-07,False
50,0.05690699999999893,-13.919773330583421,4.551205472075326e-07,False
51,0.04268300000000025,-13.919773319839098,4.551205472075326e-07,False
52,0.03463299999999947,-13.91977331500592,4.551205472075326e-07,False
53,0.060748000000000246,-13.919773320343307,4.551205472075326e-07,False
54,0.06448100000000068,-13.919773328386256,4.551205472075326e-07,False
55,0.06124799999999908,-13.91977330618042,4.551205472075326e-07,False
56,0.06655700000000309,-13.919773330583421,4.551205472075326e-07,False
57,0.06468299999999871,-13.919773319839098,4.551205472075326e-07,False
58,0.059132999999999214,-13.91977331500592,4.551205472075326e-07,False
59,0.047708000000000084,-13.919773320343307,4.551205472075326e-07,False
60,0.041484999999997996,-13.919773328386256,4.551205472075326e-07,False
61,0.04176700000000011,-13.91977330618042,4.551205472075326e-07,False
62,0.03980799999999718,-13.919773330583421,4.551205472075326e-07,False
63,0.0460470000000015,-13.919773319839098,4.551205472075326e-07,False
64,0.05338199999999915,-13.91977331500592,4.551205472075326e-07,False
