step,reward,mean,median,std,max,min
0,-0.02,-0.02,-0.02,0.0,-0.02,-0.02
1,-0.02,-0.02,-0.02,0.0,-0.02,-0.02
2,-0.02,-0.02,-0.02,0.0,-0.02,-0.02
3,-0.02,-0.02,-0.02,0.0,-0.02,-0.02
4,-0.02,-0.02,-0.02,0.0,-0.02,-0.02
5,-0.02,-0.02,-0.02,0.0,-0.02,-0.02
6,-0.02,-0.02,-0.02,0.0,-0.02,-0.02
7,-0.023043478260869565,-0.020380434782608696,-0.02,0.0010065358248615287,-0.02,-0.023043478260869565
8,-0.02,-0.020338164251207727,-0.02,0.0009564729407354263,-0.02,-0.023043478260869565
9,-0.02,-0.020304347826086956,-0.02,0.0009130434782608693,-0.02,-0.023043478260869565
10,-0.02,-0.02027667984189723,-0.02,0.0008749384830505394,-0.02,-0.023043478260869565
11,-0.02,-0.020253623188405793,-0.02,0.0008411729540756447,-0.02,-0.023043478260869565
12,-0.02,-0.02023411371237458,-0.02,0.0008109936891626845,-0.02,-0.023043478260869565
13,-0.02,-0.020217391304347826,-0.02,0.0007838154946660845,-0.02,-0.023043478260869565
14,-0.02,-0.02020289855072464,-0.02,0.0007591768610845676,-0.02,-0.023043478260869565
15,-0.02,-0.020190217391304346,-0.02,0.0007367087886807585,-0.02,-0.023043478260869565
16,-0.02,-0.020179028132992327,-0.02,0.0007161125319693092,-0.02,-0.023043478260869565
17,-0.023450704225352115,-0.020360787915901204,-0.02,0.0010227168884496536,-0.02,-0.023450704225352115
18,-0.02,-0.020341799078222193,-0.02,0.0009986942524498593,-0.02,-0.023450704225352115
19,-0.02,-0.020324709124311086,-0.02,0.0009762530221984244,-0.02,-0.023450704225352115
20,-0.02,-0.020309246785058178,-0.02,0.0009552315730156098,-0.02,-0.023450704225352115
21,-0.02,-0.020295190113010078,-0.02,0.000935489689784124,-0.02,-0.023450704225352115
22,-0.02,-0.02028235576027051,-0.02,0.0009169052329301048,-0.02,-0.023450704225352115
23,-0.02,-0.020270590936925903,-0.02,0.0008993713696182009,-0.02,-0.023450704225352115
24,-0.02,-0.020259767299448866,-0.02,0.0008827942756650529,-0.02,-0.023450704225352115
25,-0.02,-0.020249776249470067,-0.02,0.0008670912255809413,-0.02,-0.023450704225352115
26,-0.02,-0.02024052527726747,-0.02,0.000852189001209468,-0.02,-0.023450704225352115
27,-0.027967479674796746,-0.02051648793432209,-0.02,0.0016602665225707795,-0.02,-0.027967479674796746
28,-0.02,-0.02049867800555236,-0.02,0.001634109892688805,-0.02,-0.027967479674796746
29,-0.02,-0.020482055405367284,-0.02,0.0016091356844409094,-0.02,-0.027967479674796746
30,-0.02,-0.020466505231000597,-0.02,0.0015852588157109658,-0.02,-0.027967479674796746
31,-0.02,-0.020451926942531826,-0.02,0.0015624023687417098,-0.02,-0.027967479674796746
32,-0.02,-0.02043823218669753,-0.02,0.0015404966349086792,-0.02,-0.027967479674796746
33,-0.02,-0.020425343004735835,-0.02,0.0015194782880444205,-0.02,-0.027967479674796746
34,-0.02,-0.02041319034745767,-0.02,0.0014992896673369901,-0.02,-0.027967479674796746
35,-0.02,-0.02040171283780607,-0.02,0.001479878153744164,-0.02,-0.027967479674796746
36,-0.02,-0.02039085573408158,-0.02,0.0014611956263535285,-0.02,-0.027967479674796746
37,-0.02,-0.02038057005686891,-0.02,0.0014431979872246271,-0.02,-0.027967479674796746
38,-0.02,-0.020370811850282527,-0.02,0.0014258447450228326,-0.02,-0.027967479674796746
39,-0.02,-0.020361541554025465,-0.02,0.001409098649244101,-0.02,-0.027967479674796746
40,-0.02,-0.02035272346734192,-0.02,0.0013929253680792393,-0.02,-0.027967479674796746
41,-0.021229611041405264,-0.020373601742914853,-0.02,0.0013827208188388418,-0.02,-0.027967479674796746
42,-0.02,-0.020364913330288927,-0.02,0.001367707643314032,-0.02,-0.027967479674796746
43,-0.02,-0.020356619845509634,-0.02,0.0013531694766479635,-0.02,-0.027967479674796746
44,-0.02,-0.020348694960053867,-0.02,0.0013390820020876676,-0.02,-0.027967479674796746
45,-0.021828358208955224,-0.020380861552421286,-0.02,0.0013419092091669171,-0.02,-0.027967479674796746
46,-0.02,-0.02037275811513573,-0.02,0.001328694001355333,-0.02,-0.027967479674796746
47,-0.02,-0.020364992321070394,-0.02,0.0013158580697258803,-0.02,-0.027967479674796746
48,-0.02,-0.020357543498191407,-0.02,0.0013033838119005739,-0.02,-0.027967479674796746
49,-0.02,-0.02035039262822758,-0.02,0.0012912547332043823,-0.02,-0.027967479674796746
50,-0.02,-0.020343522184536843,-0.02,0.0012794553600947182,-0.02,-0.027967479674796746
51,-0.02,-0.020336915988680367,-0.02,0.0012679711615462045,-0.02,-0.027967479674796746
52,-0.02,-0.020330559083233567,-0.02,0.001256788477564881,-0.02,-0.027967479674796746
53,-0.02,-0.020324437618729242,-0.02,0.001245894454099557,-0.02,-0.027967479674796746
54,-0.02,-0.020318538752934167,-0.02,0.0012352769837004221,-0.02,-0.027967479674796746
55,-0.02,-0.02031285056091748,-0.02,0.0012249246513476285,-0.02,-0.027967479674796746
56,-0.02,-0.020307361954585594,-0.02,0.0012148266849364997,-0.02,-0.027967479674796746
57,-0.02,-0.020302062610541016,-0.02,0.0012049729099624091,-0.02,-0.027967479674796746
58,-0.02,-0.020296942905277608,-0.02,0.001195353707998073,-0.02,-0.027967479674796746
59,-0.02,-0.020291993856856316,-0.02,0.0011859599785998818,-0.02,-0.027967479674796746
60,-0.02,-0.020287207072317688,-0.02,0.0011767831043186516,-0.02,-0.027967479674796746
61,-0.02,-0.020282574700183534,-0.02,0.0011678149185244398,-0.02,-0.027967479674796746
62,-0.02,-0.020278089387482205,-0.02,0.0011590476757854017,-0.02,-0.027967479674796746
63,-0.02301538461538461,-0.02032085962541818,-0.02,0.001199018972856964,-0.02,-0.027967479674796746
64,-0.02,-0.02031592332348867,-0.02,0.0011904152014161826,-0.02,-0.027967479674796746
65,-0.02,-0.020311136606466114,-0.02,0.0011819926560772166,-0.02,-0.027967479674796746
66,-0.02,-0.02030649277651886,-0.02,0.001173745117757199,-0.02,-0.027967479674796746
67,-0.02,-0.020301985529805347,-0.02,0.0011656666590489188,-0.02,-0.027967479674796746
68,-0.02,-0.02029760892792411,-0.02,0.001157751627083602,-0.02,-0.027967479674796746
69,-0.02,-0.02029335737181091,-0.02,0.0011499946275895596,-0.02,-0.027967479674796746
70,-0.02,-0.02028922557784174,-0.02,0.0011423905100512478,-0.02,-0.027967479674796746
71,-0.02,-0.020285208555927272,-0.02,0.0011349343538817388,-0.02,-0.027967479674796746
72,-0.02,-0.020281301589407722,-0.02,0.0011276214555292568,-0.02,-0.027967479674796746
73,-0.02,-0.020277500216577888,-0.02,0.0011204473164453444,-0.02,-0.027967479674796746
74,-0.02,-0.02027380021369018,-0.02,0.0011134076318485013,-0.02,-0.027967479674796746
75,-0.02,-0.020270197579299522,-0.02,0.0011064982802228018,-0.02,-0.027967479674796746
76,-0.02,-0.0202666885198281,-0.02,0.001099715313496155,-0.02,-0.027967479674796746
77,-0.02,-0.02026326943624056,-0.02,0.0010930549478475268,-0.02,-0.027967479674796746
78,-0.02,-0.020259936911731186,-0.02,0.0010865135550966866,-0.02,-0.027967479674796746
79,-0.02,-0.020256687700334543,-0.02,0.0010800876546338887,-0.02,-0.027967479674796746
80,-0.02,-0.020253518716379794,-0.02,0.0010737739058503941,-0.02,-0.027967479674796746
81,-0.02,-0.020250427024716626,-0.02,0.001067569101033923,-0.02,-0.027967479674796746
82,-0.02,-0.02024740983164775,-0.02,0.0010614701586960282,-0.02,-0.027967479674796746
83,-0.02,-0.02024446447650909,-0.02,0.0010554741173010107,-0.02,-0.027967479674796746
84,-0.02,-0.020241588423844277,-0.02,0.001049578129368417,-0.02,-0.027967479674796746
85,-0.02,-0.020238779256125158,-0.02,0.0010437794559233474,-0.02,-0.027967479674796746
86,-0.02,-0.02023603466697429,-0.02,0.001038075461270811,-0.02,-0.027967479674796746
87,-0.02,-0.020233352454849585,-0.02,0.0010324636080721993,-0.02,-0.027967479674796746
88,-0.02,-0.020230730517154644,-0.02,0.001026941452703624,-0.02,-0.027967479674796746
89,-0.02,-0.020228166844741817,-0.02,0.0010215066408773988,-0.02,-0.027967479674796746
90,-0.02,-0.02022565951677762,-0.02,0.0010161569035093603,-0.02,-0.027967479674796746
91,-0.02,-0.02022320669594308,-0.02,0.0010108900528159933,-0.02,-0.027967479674796746
92,-0.02,-0.020220806623943693,-0.02,0.0010057039786265291,-0.02,-0.027967479674796746
93,-0.02,-0.020218457617305997,-0.02,0.0010005966448962558,-0.02,-0.027967479674796746
94,-0.02,-0.020216158063439616,-0.02,0.0009955660864082833,-0.02,-0.027967479674796746
95,-0.02,-0.02021390641694545,-0.02,0.000990610405651923,-0.02,-0.027967479674796746
96,-0.02,-0.020211701196152197,-0.02,0.0009857277698666822,-0.02,-0.027967479674796746
97,-0.02,-0.02020954097986493,-0.02,0.0009809164082416552,-0.02,-0.027967479674796746
98,-0.02,-0.02020742440431074,-0.02,0.0009761746092608034,-0.02,-0.027967479674796746
99,-0.02,-0.020205350160267633,-0.02,0.0009715007181852794,-0.02,-0.027967479674796746
