steps,time,reward,delta,converged
1,0.18193800000005922,-109.23556317088638,0.31701829372481044,False
2,0.18869600000004993,-42.902474126738696,0.03316820311651014,False
3,0.1818509999999378,-42.476818680182994,0.0009923372656368695,False
4,0.21813699999995606,-42.471862046440485,0.00017410914138839273,False
5,0.22816100000000006,-42.471105914223934,3.314207136327629e-05,False
6,0.22999099999992723,-42.47080501403568,5.880967114263447e-06,False
7,0.2806679999999915,-42.47088572662992,5.881011205924325e-06,False
8,0.2555409999999938,-42.47080501403568,5.880967114263447e-06,False
9,0.23724000000004253,-42.47088572662992,5.881011205924325e-06,False
10,0.19798000000002958,-42.47080501403568,5.880967114263447e-06,False
11,0.20344999999997526,-42.47088572662992,5.881011205924325e-06,False
12,0.19814400000007026,-42.47080501403568,5.880967114263447e-06,False
13,0.18751899999995203,-42.47088572662992,5.881011205924325e-06,True
