steps,time,reward,delta,converged
1,0.07819399999993948,-5.544910179640719,101.26080029182809,False
2,0.08136899999999514,-5.347305389221557,101.43543603688089,False
3,0.036522999999988315,-4.084821428571429,101.44786101026787,False
4,0.04779800000005707,-4.5830815709969785,101.47616672006139,False
5,0.006754000000000815,-0.9534883720930233,101.47616672006139,False
6,0.015673000000106185,-3.9797979797979797,101.47616672006139,False
7,0.02260599999999613,-4.912698412698413,101.47616672006139,False
8,0.008622999999943204,-2.8653846153846154,101.47616672006139,False
9,0.007260999999971318,-0.9615384615384616,101.47616672006139,False
10,0.009034000000156084,-2.7636363636363637,101.47616672006139,False
11,0.007706999999982145,-3.1555555555555554,101.47616672006139,False
12,0.0055400000001100125,-3.7714285714285714,101.47616672006139,False
13,0.016744999999900756,-3.0631578947368423,101.47616672006139,False
14,0.009645999999975174,-4.5636363636363635,101.47616672006139,False
15,0.0037460000000919536,3.8095238095238093,101.47616672006139,False
16,0.0033889999999701104,4.315789473684211,101.47616672006139,False
17,0.002996000000166532,4.9411764705882355,101.47616672006139,False
18,0.0036250000000563887,-0.9090909090909091,101.47616672006139,False
19,0.0038999999999305146,4.05,101.47616672006139,False
20,0.0030720000002020242,5.733333333333333,101.47616672006139,False
21,0.011676000000079512,-6.397260273972603,101.47616672006139,False
22,0.0020919999999478023,5.733333333333333,101.47616672006139,False
23,0.005873999999948865,-3.8529411764705883,101.47616672006139,False
24,0.003416999999899417,4.05,101.47616672006139,False
25,0.0030919999999241554,2.8846153846153846,101.47616672006139,False
26,0.003179000000045562,3.590909090909091,101.47616672006139,False
27,0.0018489999999928841,4.9411764705882355,101.47616672006139,False
28,0.00408900000002177,-0.9512195121951219,101.47616672006139,False
29,0.022208000000091488,-5.798611111111111,101.47616672006139,False
30,0.002142000000048938,4.9411764705882355,101.47616672006139,False
31,0.004253999999946245,-2.9019607843137254,101.47616672006139,False
32,0.005836999999928594,-3.4871794871794872,101.47616672006139,False
33,0.005288999999947919,-3.6944444444444446,101.47616672006139,False
34,0.0023889999999937572,-0.9230769230769231,101.47616672006139,False
35,0.0020429999999578285,3.8095238095238093,101.47616672006139,False
36,0.0018059999999877618,5.733333333333333,101.47616672006139,False
37,0.0013530000001082954,5.733333333333333,101.47616672006139,False
38,0.007601000000022395,-3.0638297872340425,101.47616672006139,False
39,0.002338000000008833,5.3125,101.47616672006139,False
40,0.008894000000054803,-4.6875,101.47616672006139,False
41,0.0017430000000331347,4.05,101.47616672006139,False
42,0.005405999999993583,-0.96,101.47616672006139,False
43,0.009818999999879452,-3.3333333333333335,101.47616672006139,False
44,0.004887999999937165,-0.9534883720930233,101.47616672006139,False
45,0.004912000000103944,-2.7017543859649122,101.47616672006139,False
46,0.0033189999999194697,-0.9259259259259259,101.47616672006139,False
47,0.006399999999985084,-0.9411764705882353,101.47616672006139,False
48,0.008264000000053784,-3.419753086419753,101.47616672006139,False
49,0.0023949999999786087,-0.9130434782608695,101.47616672006139,False
50,0.002428999999892767,-0.92,101.47616672006139,False
51,0.0016090000001440785,4.611111111111111,101.47616672006139,False
52,0.007070000000112486,-5.154929577464789,101.47616672006139,False
53,0.0031620000002021698,-0.9473684210526315,101.47616672006139,False
54,0.0015240000000176224,-0.8888888888888888,101.47616672006139,False
55,0.0017080000000078144,4.05,101.47616672006139,False
56,0.002988999999843145,-0.9354838709677419,101.47616672006139,False
57,0.0021240000000943837,3.04,101.47616672006139,False
58,0.007540000000062719,-6.175438596491228,101.47616672006139,False
59,0.011828000000150496,-6.803921568627451,101.47616672006139,False
60,0.0018789999999171414,4.9411764705882355,101.47616672006139,False
61,0.0017139999999926658,-0.8823529411764706,101.47616672006139,False
62,0.0016000000000531145,4.315789473684211,101.47616672006139,False
63,0.005165999999917403,-2.6166666666666667,101.47616672006139,False
64,0.002115999999887208,3.590909090909091,101.47616672006139,False
65,0.0025820000000749133,-0.9354838709677419,101.47616672006139,False
66,0.0013610000000880973,5.3125,101.47616672006139,False
67,0.0022200000000793807,4.9411764705882355,101.47616672006139,False
68,0.0018549999999777356,5.3125,101.47616672006139,False
69,0.00150700000017423,4.9411764705882355,101.47616672006139,False
70,0.0023850000000038563,5.733333333333333,101.47616672006139,False
71,0.0023439999999936845,5.733333333333333,101.47616672006139,False
72,0.002551000000039494,5.3125,101.47616672006139,False
73,0.003539000000046144,3.8095238095238093,101.47616672006139,False
74,0.0026029999999082065,-0.8888888888888888,101.47616672006139,False
75,0.0019839999999931024,5.733333333333333,101.47616672006139,False
76,0.0027790000001459703,4.611111111111111,101.47616672006139,False
77,0.00395499999990534,-0.9411764705882353,101.47616672006139,False
78,0.0020810000000892614,-0.9047619047619048,101.47616672006139,False
79,0.0013259999998354033,5.733333333333333,101.47616672006139,False
80,0.0023779999999078427,4.9411764705882355,101.47616672006139,False
81,0.007837999999992462,-6.472222222222222,101.47616672006139,False
82,0.0038779999999860593,-0.9130434782608695,101.47616672006139,False
83,0.002339000000119995,5.733333333333333,101.47616672006139,False
84,0.0030480000000352447,4.9411764705882355,101.47616672006139,False
85,0.005276999999978216,-0.9354838709677419,101.47616672006139,False
86,0.0033440000001974113,2.15625,101.47616672006139,False
87,0.001531000000113636,4.9411764705882355,101.47616672006139,False
88,0.002881999999999607,-0.9393939393939394,101.47616672006139,False
89,0.0019230000000334257,5.733333333333333,101.47616672006139,False
90,0.0021179999998821586,4.05,101.47616672006139,False
91,0.00220900000022084,3.391304347826087,101.47616672006139,False
92,0.001531000000113636,4.9411764705882355,101.47616672006139,False
93,0.001671999999871332,4.315789473684211,101.47616672006139,False
94,0.0016259999999874708,5.733333333333333,101.47616672006139,False
95,0.003435000000081345,-0.9444444444444444,101.47616672006139,False
96,0.0026069999998981075,4.9411764705882355,101.47616672006139,False
97,0.0015529999998307176,5.733333333333333,101.47616672006139,False
98,0.0037519999998494313,-0.9545454545454546,101.47616672006139,False
99,0.0025960000000395667,4.315789473684211,101.47616672006139,False
100,0.008941999999933614,-4.69811320754717,101.47616672006139,False
