episode,length,time,reward,delta
0,500.0,0.08516800000006697,-3273.0,-0.07344238642119905
1,500.0,0.08435199999985343,-4758.0,-0.024300999999999906
2,107.0,0.01799700000037774,-403.0,100.0
3,500.0,0.08581000000003769,-2877.0,-0.5007384220308708
4,167.0,0.02977099999998245,-760.0,10.0
5,88.0,0.01740799999970477,-681.0,1.0
6,46.0,0.009071000000403728,-243.0,0.09999999999999432
7,120.0,0.019228999999995722,-713.0,0.010000000000005116
8,123.0,0.02172100000007049,-914.0,0.0010000000000047748
9,25.0,0.005432000000382686,75.0,0.00010000000000331966
10,116.0,0.02431700000033743,-709.0,1.0000000003174137e-05
11,50.0,0.010831000000052882,-247.0,9.999999974752427e-07
12,34.0,0.007759000000078231,-33.0,9.999999406318238e-08
13,193.0,0.03479299999980867,-1083.0,9.999993721976352e-09
14,88.0,0.019065999999838823,-780.0,1.0000036354540498e-09
15,176.0,0.03452800000013667,-769.0,1.000017846308765e-10
16,19.0,0.004453999999896041,81.0,1.000444171950221e-11
17,23.0,0.004484000000047672,-22.0,9.947598300641403e-13
18,200.0,0.03350600000021586,-1090.0,9.947598300641403e-14
19,68.0,0.012990000000172586,-265.0,1.4210854715202004e-14
20,64.0,0.012412999999924068,-162.0,0.0
21,43.0,0.007597999999688909,-339.0,0.0
22,19.0,0.004384999999729189,81.0,0.0
23,15.0,0.002778000000034808,85.0,0.0
24,68.0,0.012365000000045256,-265.0,0.0
25,26.0,0.0058590000003277964,-124.0,0.0
26,53.0,0.011042000000088592,-349.0,0.0
27,141.0,0.02499600000010105,-635.0,0.0
28,33.0,0.007055000000036671,-32.0,0.0
29,110.0,0.020976999999675172,-604.0,0.0
30,32.0,0.007684000000153901,-31.0,0.0
31,41.0,0.006926000000021304,-40.0,0.0
32,17.0,0.00462599999991653,83.0,0.0
33,23.0,0.004587999999785097,-220.0,0.0
34,51.0,0.011111999999684485,-149.0,0.0
35,56.0,0.009727999999995518,-253.0,0.0
36,57.0,0.00939600000037899,-254.0,0.0
37,44.0,0.007853999999952066,-142.0,0.0
38,75.0,0.0123249999996915,-569.0,0.0
39,22.0,0.0042100000000573345,78.0,0.0
40,20.0,0.003619000000071537,-19.0,0.0
41,82.0,0.017421999999896798,-576.0,0.0
42,78.0,0.01443199999994249,-374.0,0.0
43,19.0,0.00369700000010198,81.0,0.0
44,19.0,0.003525999999965279,81.0,0.0
45,20.0,0.004663000000164175,80.0,0.0
46,61.0,0.012459000000035303,-357.0,0.0
47,116.0,0.02354499999955806,-808.0,0.0
48,31.0,0.005818000000090251,-30.0,0.0
49,16.0,0.003185999999914202,84.0,0.0
50,30.0,0.0061970000001565495,-29.0,0.0
51,23.0,0.005294000000048982,77.0,0.0
52,36.0,0.006957000000056723,64.0,0.0
53,33.0,0.008235000000240689,-131.0,0.0
54,19.0,0.0044200000002092565,81.0,0.0
55,34.0,0.006498000000192405,-33.0,0.0
56,31.0,0.00582799999983763,-30.0,0.0
57,24.0,0.004417000000103144,76.0,0.0
58,54.0,0.010742999999820313,-152.0,0.0
59,107.0,0.019377000000076805,-403.0,0.0
60,19.0,0.004309000000375818,81.0,0.0
61,20.0,0.0044460000003709865,80.0,0.0
62,16.0,0.004167000000052212,84.0,0.0
63,55.0,0.01187400000026173,-54.0,0.0
64,135.0,0.022276000000147178,-827.0,0.0
65,17.0,0.0030130000000099244,83.0,0.0
66,65.0,0.012866000000030908,-163.0,0.0
67,40.0,0.008157000000210246,-39.0,0.0
68,18.0,0.003584000000046217,82.0,0.0
69,67.0,0.013268000000152824,-264.0,0.0
70,22.0,0.005231999999978143,-21.0,0.0
71,111.0,0.02153600000019651,-506.0,0.0
72,31.0,0.0068840000003547175,-30.0,0.0
73,73.0,0.015484999999898719,-369.0,0.0
74,31.0,0.0058519999997770356,-30.0,0.0
75,22.0,0.003058000000237371,78.0,0.0
76,55.0,0.011145999999826017,-153.0,0.0
77,15.0,0.0028750000001309672,85.0,0.0
78,18.0,0.0030550000001312583,82.0,0.0
79,23.0,0.004882000000179687,77.0,0.0
80,16.0,0.003995999999915512,84.0,0.0
81,14.0,0.0030679999999847496,86.0,0.0
82,14.0,0.0035080000002380984,86.0,0.0
83,26.0,0.005890999999792257,74.0,0.0
84,16.0,0.0033719999996719707,84.0,0.0
85,19.0,0.0035269999998490675,81.0,0.0
86,18.0,0.002356999999847176,82.0,0.0
87,51.0,0.010127000000011321,-149.0,0.0
88,37.0,0.006868999999824155,-36.0,0.0
89,20.0,0.0041610000002947345,80.0,0.0
90,45.0,0.009756999999808613,-143.0,0.0
91,45.0,0.008088999999927182,-143.0,0.0
92,26.0,0.004895999999916967,74.0,0.0
93,50.0,0.010170999999900232,-148.0,0.0
94,55.0,0.01015899999993053,-153.0,0.0
95,66.0,0.013948000000254979,-164.0,0.0
96,21.0,0.0037890000003244495,79.0,0.0
97,19.0,0.003903999999693042,81.0,0.0
98,15.0,0.003141000000141503,85.0,0.0
99,15.0,0.003275000000030559,85.0,0.0
100,20.0,0.0040560000002187735,80.0,0.0
101,44.0,0.009238999999979569,-142.0,0.0
102,22.0,0.004437999999936437,78.0,0.0
103,18.0,0.0035689999999704014,82.0,0.0
104,27.0,0.0052550000000337604,73.0,0.0
105,35.0,0.00592899999992369,-34.0,0.0
106,37.0,0.007150999999794294,-36.0,0.0
107,48.0,0.010997999999744934,-146.0,0.0
108,30.0,0.00670799999988958,-29.0,0.0
109,15.0,0.0029019999997217383,85.0,0.0
110,17.0,0.004007000000001426,83.0,0.0
111,115.0,0.023936999999932596,-510.0,0.0
112,14.0,0.004498000000239699,86.0,0.0
113,19.0,0.003202999999757594,-18.0,0.0
114,41.0,0.006957999999940512,-40.0,0.0
115,41.0,0.008683000000019092,-40.0,0.0
116,28.0,0.0057059999999182764,-27.0,0.0
117,18.0,0.0041959999998653075,82.0,0.0
118,14.0,0.0027409999997871637,86.0,0.0
119,36.0,0.0067269999999552965,-35.0,0.0
120,20.0,0.005508999999619846,80.0,0.0
121,17.0,0.003099000000020169,83.0,0.0
122,18.0,0.0034860000000662694,82.0,0.0
123,27.0,0.004704999999830761,73.0,0.0
124,23.0,0.004718000000139,77.0,0.0
125,39.0,0.0064860000002227025,-38.0,0.0
126,15.0,0.0028379999998833227,85.0,0.0
127,40.0,0.007254999999986467,-39.0,0.0
128,42.0,0.0075130000000172,-140.0,0.0
129,17.0,0.00286099999993894,83.0,0.0
130,36.0,0.007108000000243919,-35.0,0.0
131,18.0,0.0034049999999297142,82.0,0.0
132,40.0,0.008650000000216096,-39.0,0.0
133,39.0,0.00779499999998734,-38.0,0.0
134,20.0,0.0047739999999976135,80.0,0.0
135,17.0,0.003901999999925465,83.0,0.0
136,33.0,0.0067570000001069275,67.0,0.0
137,37.0,0.008393999999952939,-36.0,0.0
138,48.0,0.011011000000053173,-47.0,0.0
139,18.0,0.0036359999999149295,82.0,0.0
140,48.0,0.008544000000256347,-47.0,0.0
141,31.0,0.005947000000105618,-30.0,0.0
142,22.0,0.004363999999895896,78.0,0.0
143,31.0,0.005559000000175729,-30.0,0.0
144,71.0,0.014776999999867257,-268.0,0.0
145,54.0,0.010224999999991269,-152.0,0.0
146,18.0,0.0035519999996722618,-17.0,0.0
147,18.0,0.004461999999875843,82.0,0.0
148,16.0,0.0032940000000962755,84.0,0.0
149,17.0,0.0032570000003033783,83.0,0.0
150,52.0,0.01086299999997209,-51.0,0.0
151,53.0,0.010847000000012486,-151.0,0.0
152,17.0,0.004169000000274536,83.0,0.0
153,16.0,0.004241999999976542,84.0,0.0
154,19.0,0.004983000000265747,81.0,0.0
155,18.0,0.0041350000001330045,82.0,0.0
156,32.0,0.006041000000095664,-31.0,0.0
157,50.0,0.010923000000275351,-148.0,0.0
158,77.0,0.01465299999972558,-373.0,0.0
159,17.0,0.003067000000100961,83.0,0.0
160,64.0,0.012117000000216649,-162.0,0.0
161,19.0,0.003436999999848922,81.0,0.0
162,14.0,0.0027689999997164705,86.0,0.0
163,18.0,0.003005999999913911,82.0,0.0
164,14.0,0.001623000000108732,86.0,0.0
165,15.0,0.0034820000000763685,85.0,0.0
166,17.0,0.0028630000001612643,83.0,0.0
167,16.0,0.0024690000000191503,84.0,0.0
168,36.0,0.006900999999743362,-35.0,0.0
169,18.0,0.003838999999970838,82.0,0.0
170,24.0,0.00364499999977852,76.0,0.0
171,17.0,0.003329000000121596,83.0,0.0
172,37.0,0.006311000000096101,-36.0,0.0
173,21.0,0.004080000000158179,-20.0,0.0
174,14.0,0.0025749999999788997,86.0,0.0
175,20.0,0.003435000000081345,80.0,0.0
176,14.0,0.0029169999997975538,86.0,0.0
177,17.0,0.0035139999999955762,83.0,0.0
178,16.0,0.0017739999998411804,84.0,0.0
179,83.0,0.013221000000157801,-379.0,0.0
180,17.0,0.0030779999997321283,83.0,0.0
181,17.0,0.0017779999998310814,83.0,0.0
182,33.0,0.005045999999765627,-32.0,0.0
183,88.0,0.015358000000105676,-285.0,0.0
184,41.0,0.00775500000008833,-40.0,0.0
185,18.0,0.0023040000000946748,82.0,0.0
186,37.0,0.007107000000360131,-36.0,0.0
187,15.0,0.0033990000001722365,85.0,0.0
188,16.0,0.003384000000096421,84.0,0.0
189,19.0,0.0033849999999802094,81.0,0.0
190,45.0,0.008077000000412227,-143.0,0.0
191,14.0,0.003339000000323722,86.0,0.0
192,22.0,0.0049279999998361745,78.0,0.0
193,29.0,0.004849999999805732,-127.0,0.0
194,65.0,0.01315100000010716,-262.0,0.0
195,29.0,0.005542000000332337,-28.0,0.0
196,34.0,0.0063810000001467415,-132.0,0.0
197,38.0,0.007257000000208791,-37.0,0.0
198,31.0,0.00662400000010166,-30.0,0.0
199,16.0,0.003545999999914784,84.0,0.0
200,16.0,0.0034960000002683955,84.0,0.0
201,20.0,0.005188999999973021,80.0,0.0
202,21.0,0.00444100000004255,79.0,0.0
203,31.0,0.006850999999642227,-30.0,0.0
204,14.0,0.0027220000001761946,86.0,0.0
205,17.0,0.0037389999997685663,83.0,0.0
206,92.0,0.016542999999728636,-388.0,0.0
207,33.0,0.006374999999934516,-32.0,0.0
208,50.0,0.009507000000212429,-148.0,0.0
209,19.0,0.0035429999998086714,81.0,0.0
210,16.0,0.003165999999964697,84.0,0.0
211,38.0,0.007356999999956315,-37.0,0.0
212,15.0,0.0025930000001608278,85.0,0.0
213,30.0,0.00580500000023676,-29.0,0.0
214,14.0,0.003861000000142667,86.0,0.0
215,20.0,0.00448999999980515,80.0,0.0
216,14.0,0.0031829999998080893,86.0,0.0
217,15.0,0.0032099999998536077,-14.0,0.0
218,45.0,0.00873200000023644,-44.0,0.0
219,14.0,0.003372000000126718,86.0,0.0
220,15.0,0.0035250000000814907,85.0,0.0
221,20.0,0.0037839999999960128,80.0,0.0
222,18.0,0.004723999999896478,82.0,0.0
223,14.0,0.003301000000192289,86.0,0.0
