steps,time,reward,delta,converged
1,0.09206999999992149,-7.125748502994012,100.2493565506007,False
2,0.07558500000004642,-5.789346246973365,100.2498755122742,False
3,0.08826499999986481,-7.718562874251497,100.24999437564013,False
4,0.07844799999998031,-6.92814371257485,100.24999437564013,False
5,0.07554899999990994,-6.137724550898204,100.2499996463915,False
6,0.0796139999999923,-8.113772455089821,100.2499996463915,False
7,0.03746499999988373,-5.2795275590551185,100.2499996463915,False
8,0.02821500000004562,-4.120253164556962,100.2499996463915,False
9,0.0227509999999711,-7.171875,100.2499996463915,False
10,0.004732000000103653,2.8846153846153846,100.2499996463915,False
11,0.01608200000009674,-4.511904761904762,100.2499996463915,False
12,0.004881999999952313,2.607142857142857,100.2499996463915,False
13,0.007306999999855179,-6.297297297297297,100.2499996463915,False
14,0.008904000000029555,-2.94,100.2499996463915,False
15,0.009668000000147003,-5.758064516129032,100.2499996463915,False
16,0.0025859999998374406,-0.9130434782608695,100.2499996463915,False
17,0.008610999999973501,-3.925373134328358,100.2499996463915,False
18,0.003777000000127373,4.05,100.2499996463915,False
19,0.008289000000104352,-5.0,100.2499996463915,False
20,0.00676700000008168,-0.95,100.2499996463915,False
21,0.018823999999995067,-7.225225225225225,100.2499996463915,False
22,0.008649999999988722,-2.6440677966101696,100.2499996463915,False
23,0.012195000000019718,-5.925,100.2499996463915,False
24,0.0026619999998729327,4.611111111111111,100.2499996463915,False
25,0.014887000000044281,-4.6875,100.2499996463915,False
26,0.0033179999998083076,4.315789473684211,100.2499996463915,False
27,0.006797999999889726,-5.0,100.2499996463915,False
28,0.0031550000001061562,4.9411764705882355,100.2499996463915,False
29,0.013989000000037777,-3.6133333333333333,100.2499996463915,False
30,0.012723999999934676,-2.328767123287671,100.2499996463915,False
31,0.008068000000093889,-0.9534883720930233,100.2499996463915,False
32,0.015080000000125438,-3.5789473684210527,100.2499996463915,False
33,0.008350999999947817,-2.515625,100.2499996463915,False
34,0.002735000000029686,5.733333333333333,100.2499996463915,False
35,0.007284999999910724,-6.9,100.2499996463915,False
36,0.006887000000006083,-0.9636363636363636,100.2499996463915,False
37,0.009840000000167493,-6.267857142857143,100.2499996463915,False
38,0.0026410000000396394,5.733333333333333,100.2499996463915,False
39,0.0036039999999957217,3.391304347826087,100.2499996463915,False
40,0.0027380000001357985,5.733333333333333,100.2499996463915,False
