steps,time,reward,delta,converged
1,0.017008000000032553,-10.19950982704777,0.3576666666666627,False
2,0.015864999999962492,-14.518051158131204,0.12350000000000558,False
3,0.01603299999999308,-16.55422247069559,0.04199000000001141,False
4,0.017681000000038694,-17.545375499084287,0.018147000000018967,False
5,0.017307999999957246,-18.031710410650142,0.008034300000063228,False
6,0.018859000000020387,-18.27040270373099,0.0036499180000243436,False
7,0.018793999999957123,-18.387941586614488,0.0016170037999103243,False
8,0.01769400000000587,-18.44588027785803,0.0007391561077903369,False
9,0.013507000000004155,-18.474480984173677,0.0003361458643039855,False
10,0.017303999999967346,-18.48861076866641,0.00015719306826102175,False
11,0.01580300000000534,-18.495592331461605,8.429721769057097e-05,False
12,0.017034000000080596,-18.499041704577337,4.595276566971007e-05,False
13,0.017598000000020875,-18.500745425044084,2.4890782749337204e-05,False
14,0.016315999999960695,-18.501586631491953,1.3405402980087855e-05,False
15,0.018344000000070082,-18.50200201309418,7.185360651522366e-06,True
