steps,time,reward,delta,converged
1,0.08755300000007082,-5.544910179640719,100.45338960399494,False
2,0.08547199999998156,-5.940119760479042,100.56451969492197,False
3,0.08702500000003965,-4.754491017964072,100.59375663128107,False
4,0.07362699999998767,-4.161676646706587,100.63734028242166,False
5,0.08543600000007245,-5.347305389221557,100.64997901245232,False
6,0.08387000000004718,-4.952095808383233,100.64997901245232,False
7,0.08947699999998804,-5.544910179640719,100.64997901245232,False
8,0.04596800000001622,-3.5977443609022557,100.64997901245232,False
9,0.08318400000007387,-5.544910179640719,100.66142904330302,False
10,0.08720400000004247,-4.952095808383233,100.66142904330302,False
11,0.006441999999992731,1.4047619047619047,100.66142904330302,False
12,0.08476100000007136,-5.149700598802395,100.66142904330302,False
13,0.04222299999992174,-4.686567164179104,100.66142904330302,False
14,0.0067229999999653955,1.5897435897435896,100.66142904330302,False
15,0.024983000000020184,-4.344632768361582,100.66142904330302,False
16,0.07750599999997121,-5.120833333333334,100.66142904330302,False
17,0.01654299999995601,-0.974025974025974,100.66142904330302,False
18,0.024737999999956628,-3.3046875,100.66142904330302,False
19,0.04023800000004485,-4.983870967741935,100.66142904330302,False
20,0.06303400000001602,-4.779411764705882,100.66142904330302,False
21,0.011464000000046326,-0.96,100.66142904330302,False
22,0.05984300000000076,-5.311046511627907,100.66142904330302,False
23,0.05074700000000121,-4.97986577181208,100.66142904330302,False
24,0.004790000000070904,2.607142857142857,100.66142904330302,False
25,0.02114500000004682,-3.418032786885246,100.66142904330302,False
26,0.008808999999928346,-2.7636363636363637,100.66142904330302,False
27,0.03942300000005616,-4.584677419354839,100.66142904330302,False
28,0.006627999999977874,-0.9545454545454546,100.66142904330302,False
29,0.00745900000003985,-0.9583333333333334,100.66142904330302,False
30,0.004468999999971857,3.2083333333333335,100.66142904330302,False
31,0.018278000000009342,-1.97,100.66142904330302,False
32,0.025169000000005326,-5.700680272108843,100.66142904330302,False
33,0.015543000000093343,-2.197530864197531,100.66142904330302,False
34,0.013671000000044842,-3.130434782608696,100.66142904330302,False
35,0.013241999999991094,-2.4057971014492754,100.66142904330302,False
36,0.011060000000043146,-0.9622641509433962,100.66142904330302,False
37,0.007634999999936554,2.2580645161290325,100.66142904330302,False
38,0.009808000000020911,-0.9636363636363636,100.66142904330302,False
39,0.006161000000020067,2.2580645161290325,100.66142904330302,False
40,0.0058620000000928485,2.4827586206896552,100.66142904330302,False
41,0.006335999999919295,-0.9375,100.66142904330302,False
42,0.0034600000000182263,4.05,100.66142904330302,False
43,0.011238000000048487,-0.9682539682539683,100.66142904330302,False
44,0.0033389999999826614,4.315789473684211,100.66142904330302,False
45,0.005363999999985936,2.4827586206896552,100.66142904330302,False
46,0.0035990000000083455,3.04,100.66142904330302,False
47,0.005538000000001375,1.9705882352941178,100.66142904330302,False
48,0.003499999999917236,3.8095238095238093,100.66142904330302,False
49,0.002368000000046777,5.3125,100.66142904330302,False
50,0.005345000000033906,-0.9411764705882353,100.66142904330302,False
51,0.004680000000007567,2.740740740740741,100.66142904330302,False
52,0.00288700000010067,4.611111111111111,100.66142904330302,False
53,0.0018219999999473657,4.9411764705882355,100.66142904330302,False
54,0.0045610000000806394,1.525,100.66142904330302,False
55,0.002828000000022257,3.8095238095238093,100.66142904330302,False
56,0.005278999999973166,1.6578947368421053,100.66142904330302,False
57,0.006047000000080516,-0.9354838709677419,100.66142904330302,False
58,0.006291000000032909,-0.9428571428571428,100.66142904330302,False
59,0.013026999999965483,-3.36144578313253,100.66142904330302,False
60,0.00795000000005075,-3.0638297872340425,100.66142904330302,False
61,0.005917999999951462,-0.95,100.66142904330302,False
62,0.0038039999999455176,-0.9230769230769231,100.66142904330302,False
63,0.004381999999964137,2.8846153846153846,100.66142904330302,False
64,0.005219000000010965,2.8846153846153846,100.66142904330302,False
65,0.008996000000024651,-0.9591836734693877,100.66142904330302,False
66,0.004795999999942069,-0.9333333333333333,100.66142904330302,False
67,0.003969999999981155,2.3666666666666667,100.66142904330302,False
68,0.00438900000006015,3.391304347826087,100.66142904330302,False
69,0.013060999999993328,-4.111111111111111,100.66142904330302,False
70,0.018012999999996282,-3.95,100.66142904330302,False
71,0.005565999999930682,2.740740740740741,100.66142904330302,False
72,0.0138129999999137,-2.5396825396825395,100.66142904330302,False
73,0.0018850000000156797,5.733333333333333,100.66142904330302,False
74,0.0032209999999395222,4.611111111111111,100.66142904330302,False
75,0.007305999999971391,-0.9393939393939394,100.66142904330302,False
76,0.0040499999998928615,3.8095238095238093,100.66142904330302,False
77,0.0033689999999069187,5.3125,100.66142904330302,False
78,0.0028120000000626533,5.3125,100.66142904330302,False
79,0.002823000000034881,5.733333333333333,100.66142904330302,False
80,0.0027739999999312204,4.9411764705882355,100.66142904330302,False
81,0.003628999999932603,-0.9444444444444444,100.66142904330302,False
82,0.006566000000020722,-0.9444444444444444,100.66142904330302,False
83,0.0023449999999911597,4.315789473684211,100.66142904330302,False
84,0.02031099999999242,-4.102362204724409,100.66142904330302,False
85,0.0019040000000813961,5.733333333333333,100.66142904330302,False
86,0.005046999999990476,-0.9473684210526315,100.66142904330302,False
87,0.005614999999920656,-0.9285714285714286,100.66142904330302,False
88,0.0034820000000763685,4.315789473684211,100.66142904330302,False
89,0.0026579999999967185,5.3125,100.66142904330302,False
90,0.002590000000054715,4.9411764705882355,100.66142904330302,False
