steps,time,reward,delta,converged
1,0.08587099999999737,-4.754491017964072,100.0,False
2,0.08071399999994355,-3.964071856287425,100.0,False
3,0.08314000000018495,-2.2231404958677685,100.0,False
4,0.042091000000027634,-2.588709677419355,100.0,False
5,0.08661000000006425,-2.5808383233532934,100.0,False
6,0.06894600000009632,-1.2672176308539944,100.0,False
7,0.09672199999999975,-1.7904191616766467,100.0,False
8,0.09410800000000563,-1.3952095808383234,100.0,False
9,0.05490800000006857,-0.9932203389830508,100.0,False
10,0.09146299999997609,-1.3952095808383234,100.0,False
11,0.08746199999995952,-1.592814371257485,100.0,False
12,0.07254100000000108,-0.7449494949494949,100.0,False
13,0.08569499999998698,-1.3952095808383234,100.0,False
14,0.07999200000017481,-1.0,100.0,False
15,0.0872940000001563,-1.3952095808383234,100.0,False
16,0.07768499999997402,-1.0,100.0,False
17,0.017967999999882522,-0.17886178861788618,100.0,False
18,0.07561400000008689,-1.0,100.0,False
19,0.08338200000002871,-1.0,100.0,False
20,0.01985400000012305,-0.09821428571428571,100.0,False
21,0.08025799999995797,-1.3952095808383234,100.0,False
22,0.08235999999988053,-1.0,100.0,False
23,0.08852400000000671,-1.1976047904191616,100.0,False
24,0.05837399999995796,-0.6731391585760518,100.0,False
25,0.09976799999981267,-1.0,100.0,False
26,0.09564700000009907,-1.0,100.0,False
27,0.09362000000010084,-1.0,100.0,False
28,0.0928470000001198,-1.0,100.0,False
29,0.09568200000012439,-1.0,100.0,False
30,0.09215299999982562,-1.0,100.0,False
31,0.05490500000018983,-0.6418439716312057,100.0,False
32,0.08222499999988031,-1.0,100.0,False
33,0.08061500000007982,-1.0,100.0,False
34,0.0803129999999328,-1.0,100.0,False
35,0.08003600000006372,-1.1976047904191616,100.0,False
36,0.07878600000003644,-1.0,100.0,False
37,0.07987499999990177,-1.3952095808383234,100.0,False
38,0.0777579999999034,-1.0,100.0,False
39,0.0835700000000088,-1.0,100.0,False
40,0.07954399999994166,-1.0,100.0,False
41,0.08434699999997974,-1.0,100.0,False
42,0.08700499999986278,-1.0,100.0,False
43,0.09329600000000937,-1.0,100.0,False
44,0.09336000000007516,-1.0,100.0,False
45,0.0862080000001697,-1.0,100.0,False
46,0.0906600000000708,-1.0,100.0,False
47,0.09631600000011531,-1.0,100.0,False
48,0.0768190000001141,-1.0,100.0,False
49,0.08056799999985742,-1.0,100.0,False
50,0.08294599999999264,-1.0,100.0,False
51,0.08213500000010754,-1.0,100.0,False
52,0.0769350000000486,-1.0,100.0,False
53,0.07896899999991547,-1.0,100.0,False
54,0.07855799999992996,-1.0,100.0,False
55,0.056591999999909604,-0.721763085399449,100.0,False
56,0.07387100000005375,-1.0,100.0,False
57,0.08105999999997948,-1.0,100.0,False
58,0.07856200000014724,-1.0,100.0,False
59,0.09462299999995594,-1.0,100.0,False
60,0.08925100000010389,-1.0,100.0,False
61,0.09603900000001886,-1.0,100.0,False
62,0.09451199999989512,-1.0,100.0,False
63,0.08792600000015227,-1.0,100.0,False
64,0.0843969999998535,-1.0,100.0,False
65,0.08077000000002954,-1.0,100.0,False
66,0.0794140000000425,-1.0,100.0,False
67,0.08012699999994766,-1.0,100.0,False
68,0.07253200000013749,-1.0,100.0,False
69,0.08496600000012222,-1.0,100.0,False
70,0.07353899999998248,-1.0,100.0,False
71,0.07869300000015755,-1.0,100.0,False
72,0.08565700000008292,-1.0,100.0,False
73,0.08256199999982528,-1.0,100.0,False
74,0.08622099999979582,-1.0,100.0,False
75,0.08798799999999574,-1.0,100.0,False
76,0.10341200000016215,-1.0,100.0,False
77,0.09662600000001476,-1.0,100.0,False
