episode,length,time,reward,delta
0,25.0,0.006553999999596272,-1.5,-1.000069117040424
1,14.0,0.0028699999984382885,-1.28,-0.9996756861467104
2,45.0,0.008021999999982654,-1.9000000000000004,-1.0001269567090256
3,8.0,0.0009629999985918403,-1.16,-0.9816230924425162
4,22.0,0.004097000000911066,-1.4400000000000002,-0.9997721750401659
5,47.0,0.008235000001150183,-1.9400000000000004,-0.9996742959460914
6,48.0,0.008331000000907807,-1.9600000000000004,-0.9998992612305009
7,38.0,0.006499999999505235,-1.7600000000000002,-0.999797938553925
8,82.0,0.014143999998850632,-2.640000000000001,-1.0000420304791682
9,15.0,0.0029809999996359693,-1.3,-0.9817386967973392
10,20.0,0.0028430000002117595,-1.4000000000000001,-0.9997067312948517
11,16.0,0.0026959999995597173,-1.32,-0.9991990299666965
12,78.0,0.011993000000074971,-2.560000000000001,-0.948379483108917
13,49.0,0.008650000001580338,-1.9800000000000004,-0.9818106939386776
14,37.0,0.006419000001187669,-1.7400000000000002,-0.9551913480718969
15,51.0,0.008291000000099302,-2.0200000000000005,-0.9994327179638061
16,30.0,0.00500099999953818,-1.6,-1.0000734560618172
17,45.0,0.007039000000077067,-1.9000000000000004,-1.0002656891442925
18,83.0,0.009028999998918152,-2.660000000000001,-0.9999607896308023
19,49.0,0.004672999999456806,-1.9800000000000004,-0.9820309431089811
20,65.0,0.009324000000560773,-2.3000000000000007,-0.10001269567090254
21,19.0,0.003644000000349479,-1.3800000000000001,-0.935266829640746
22,41.0,0.0034319999995204853,-1.8200000000000003,-0.9998881017719657
23,55.0,0.004737000001114211,-2.1000000000000005,-0.9994168814060248
24,53.0,0.006204999999681604,-2.0600000000000005,-1.0000774449686114
25,60.0,0.0083809999996447,-2.2000000000000006,-0.9635818380848483
26,23.0,0.0028720000009343494,-1.4600000000000002,-0.9998120065713074
27,60.0,0.0055049999991751974,-2.2000000000000006,-0.1000042030479168
28,49.0,0.004546000000118511,-1.9800000000000004,-0.9506824516390074
29,114.0,0.011265999999523046,-3.2800000000000016,-0.8688899278274961
30,44.0,0.00738900000033027,-1.8800000000000003,-0.9502109782336792
31,45.0,0.004790000000866712,-1.9000000000000004,-0.9655442523090333
32,24.0,0.0021529999994527316,-1.4800000000000002,-0.9818186034418505
33,23.0,0.0026670000006561168,-1.4600000000000002,-0.9999564514525299
34,37.0,0.003839999999399879,-1.7400000000000002,-0.9637619813637855
35,29.0,0.0027179999997315463,-1.58,-0.9996227404460765
36,43.0,0.006883999998535728,-1.8600000000000003,-0.09998992612305002
37,62.0,0.006745000000591972,-2.2400000000000007,-0.9991958187994043
38,18.0,0.0028699999984382885,-1.36,-0.9151220997638816
39,52.0,0.007806999999957043,-2.0400000000000005,-0.9671057462504363
40,24.0,0.0033899999998538988,-1.4800000000000002,-0.9326977505464085
41,36.0,0.005342000000382541,-1.7200000000000002,-0.9998982464240138
42,21.0,0.0033380000004399335,-1.4200000000000002,-0.9406691685457421
43,44.0,0.004394000001411769,-1.8800000000000003,-0.09999607896308016
44,32.0,0.005451999999422696,-1.6400000000000001,-0.921761835468084
45,167.0,0.021399000001110835,-4.3400000000000025,-0.9334894859656252
46,53.0,0.006868000000395114,-2.0600000000000005,-0.9997625612965458
47,51.0,0.006710999999995693,-2.0200000000000005,-1.0001076094370593
48,61.0,0.007518000000345637,-2.2200000000000006,-0.9814817355263596
49,48.0,0.006154999999125721,-1.9600000000000004,-0.999271710665156
50,26.0,0.004849000000831438,-1.52,-0.09217618354680834
51,52.0,0.009258000000045286,-2.0400000000000005,-0.981957447549877
52,25.0,0.004310000000259606,-1.5,-0.886882643711686
53,104.0,0.01601699999991979,-3.0800000000000014,-0.9995485894045524
54,106.0,0.015605000000505242,-3.1200000000000014,-0.9997172322475486
55,80.0,0.014327999999295571,-2.600000000000001,-0.8777752129297238
