params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",55.78898599999957,100,-0.018905015946984204,-0.018674458900778207,-0.024757281553398056,-0.015426008968609864,0.001685440701067203
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",61.43877599999996,100,-0.019606521356580264,-0.02,-0.02279202279202279,-0.014574468085106379,0.001089821945948829
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",71.94641899999988,100,-0.02126491442182975,-0.02,-0.03272727272727273,-0.02,0.002579307639251604
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",70.2252239999998,100,-0.021378421522007883,-0.02,-0.033999999999999996,-0.02,0.0022954978377661512
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",68.01943500000016,100,-0.020171700940306916,-0.02,-0.022873900293255128,-0.018734491315136475,0.0005519240191680413
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",61.070457000000715,100,-0.020268457008689608,-0.02,-0.02445454545454545,-0.02,0.0007720967852279284
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",59.95489700000144,100,-0.020258392578875593,-0.02,-0.02390438247011952,-0.017343749999999995,0.0010968189479537808
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",63.59774499999912,100,-0.019994842203229227,-0.02,-0.02265582655826558,-0.016946107784431137,0.0007184462743496262
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",50.5459809999993,100,-0.019770440912933365,-0.018761372919695755,-0.028376068376068375,-0.013928571428571427,0.0029112004990044173
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",54.907601000000795,100,-0.019075347849527066,-0.018716816679958982,-0.0249,-0.01588709677419355,0.001515873213077247
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",47.05995099999927,100,-0.018746264385369686,-0.01852057301527199,-0.024688995215311,-0.013544303797468352,0.0018801289790431705
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",50.163871999999174,100,-0.019661742024568413,-0.02,-0.022760563380281686,-0.015277777777777776,0.0013974009814547743
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",65.47761499999979,100,-0.021353067984374353,-0.02,-0.036333333333333336,-0.02,0.002480391654774271
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",74.18210200000067,100,-0.020678848615774653,-0.02,-0.0392156862745098,-0.02,0.0021416969764865915
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",64.58283800000027,100,-0.020407553717144544,-0.02,-0.023602941176470587,-0.02,0.0008468502583987502
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",66.87367599999925,100,-0.020906205759034808,-0.02,-0.03884615384615385,-0.02,0.002147731357167778
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",72.66443299999992,100,-0.02016248326949861,-0.02,-0.024757281553398056,-0.02,0.0005918951283734736
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",66.66810900000019,100,-0.020337716637014155,-0.02,-0.024414414414414415,-0.02,0.0007910600756902489
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",63.69827199999963,100,-0.02007754534653478,-0.02,-0.023121019108280252,-0.016611295681063124,0.0009223949875998253
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",59.72165800000039,100,-0.020014846913423052,-0.01947314049586777,-0.03361111111111111,-0.015545851528384278,0.0027290438290009785
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",72.4459939999997,100,-0.020034831980724567,-0.02,-0.027205882352941177,-0.016076923076923075,0.0016293667353810284
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",64.07888699999967,100,-0.019994901051832544,-0.02,-0.026712328767123285,-0.016688311688311686,0.0014625168631572502
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",76.41362499999923,100,-0.020949794770179494,-0.02,-0.028521739130434782,-0.02,0.0017106717136383066
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",82.07612400000107,100,-0.020268299227416374,-0.02,-0.026950354609929075,-0.02,0.0009530416140621001
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",80.66730199999984,100,-0.020492198652176104,-0.02,-0.027480916030534354,-0.02,0.0011239743567941544
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",74.56771099999969,100,-0.02049886027647352,-0.02,-0.02314102564102564,-0.02,0.0007910504757812272
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",67.2715019999996,100,-0.020234220617835103,-0.02,-0.02576470588235294,-0.02,0.0007710325081676306
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",73.89887699999963,100,-0.020392714988492707,-0.02,-0.02753846153846154,-0.018413685847589425,0.0011404582644408963
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",61.136523000001034,100,-0.019998137400965267,-0.02,-0.02485148514851485,-0.01442622950819672,0.0014129602099670284
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",68.22912200000064,100,-0.019714399070642635,-0.02,-0.023462897526501766,-0.01532110091743119,0.0011917906998187484
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",57.34063900000001,100,-0.018767480006886633,-0.018377037974683545,-0.02453703703703703,-0.014795918367346936,0.001700387374432474
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",54.00179600000047,100,-0.019276422579006684,-0.018365384615384617,-0.026666666666666665,-0.012554744525547445,0.0026929999525775045
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",72.62779500000033,100,-0.02103541565119068,-0.02,-0.029898989898989897,-0.02,0.0018130878143313002
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",62.92584600000009,100,-0.02256793684596186,-0.02121002592912705,-0.04130434782608696,-0.02,0.0037442972864020234
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",71.67262100000153,100,-0.020664327897566906,-0.02,-0.026950354609929075,-0.02,0.0013379238251954716
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",72.95915800000148,100,-0.020400842296922215,-0.02,-0.026086956521739126,-0.02,0.0009976867196363572
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",71.67450400000052,100,-0.020013369713506136,-0.02,-0.021336971350613913,-0.02,0.00013302696976323126
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",61.58667400000013,100,-0.020372711871459823,-0.02,-0.024414414414414415,-0.02,0.0008661653165683642
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",63.439345000000685,100,-0.020050834173527245,-0.02,-0.024152542372881353,-0.015984251968503938,0.0011588835951793059
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",55.39346699999987,100,-0.019772740303463897,-0.02,-0.029514563106796114,-0.013742331288343557,0.002351081122605883
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",65.04780200000096,100,-0.019169772890747273,-0.018774010124124538,-0.024152542372881353,-0.015506607929515416,0.0015844403396817958
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",84.40870900000118,100,-0.01958022077611808,-0.018818858560794044,-0.026125,-0.013461538461538459,0.0027992126193781067
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",130.8687770000015,100,-0.020744776183414207,-0.02,-0.029799999999999997,-0.02,0.0016323557364733253
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",121.97243100000014,100,-0.021834447912027335,-0.021171809781925045,-0.03781818181818182,-0.02,0.002605844045539172
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",94.45697599999949,100,-0.020271906205287266,-0.02,-0.023462897526501766,-0.02,0.0006929350623366752
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",110.55800400000044,100,-0.020091586930435713,-0.02,-0.02212581344902386,-0.02,0.00038476002186722125
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",97.56066999999894,100,-0.02039547854070562,-0.02,-0.024516129032258062,-0.02,0.0009040967811750519
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",87.16348899999866,100,-0.02001578197416982,-0.02,-0.02526881720430107,-0.016,0.0008019764096807538
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",102.47897999999986,100,-0.02007757540299771,-0.02,-0.028166666666666666,-0.016106870229007635,0.0015583641246264563
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",89.00189499999942,100,-0.018875376428945653,-0.018485268493584665,-0.024875621890547258,-0.0132,0.0021158174164655785
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",93.75947499999893,100,-0.018845003062099505,-0.018109086035915302,-0.03053763440860215,-0.013013698630136985,0.0028942262011874853
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",75.42331700000068,100,-0.018488535083174676,-0.018509854056661355,-0.0249,-0.01358490566037736,0.0018030489299390802
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",92.7123360000005,100,-0.02146058849152503,-0.02,-0.03240506329113924,-0.02,0.0026367283241738714
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",85.10485100000005,100,-0.023266288791903452,-0.021594818910816622,-0.05161290322580645,-0.02,0.005149210847718172
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",74.55395200000021,100,-0.02031764759663666,-0.02,-0.026086956521739126,-0.02,0.0009003516079375655
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",59.46439099999952,100,-0.02095207300964165,-0.02,-0.03661016949152543,-0.02,0.002365826697968611
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",60.90941500000008,100,-0.020398287751992306,-0.02,-0.024336283185840708,-0.02,0.0007853613199912511
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",61.33928999999989,100,-0.02032311895240722,-0.02,-0.0253551912568306,-0.018914893617021276,0.0009838148118688494
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",63.89555199999995,100,-0.02050518760892832,-0.02,-0.029607843137254897,-0.0143646408839779,0.0018869387699484224
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",55.14295200000015,100,-0.0182065017271455,-0.018205792258423836,-0.02264150943396226,-0.013503184713375797,0.0013180334455914087
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",64.30630399999973,100,-0.020490031992642543,-0.02,-0.02753846153846154,-0.016688311688311686,0.0012638173941542231
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",55.74816600000122,100,-0.019214472187950637,-0.02,-0.026163522012578617,-0.013780487804878047,0.0019006348542285369
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",77.78176800000074,100,-0.020902582483711157,-0.02,-0.035312500000000004,-0.02,0.00216380833139655
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",67.72502600000007,100,-0.021576648327921177,-0.02,-0.044500000000000005,-0.02,0.003782482607745262
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",69.04122300000017,100,-0.02078300820675937,-0.02,-0.028672566371681415,-0.02,0.0015898796918212682
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",69.38600399999996,100,-0.020383547680485115,-0.02,-0.02401639344262295,-0.02,0.0008686636181885139
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",70.27382500000022,100,-0.020361004929679155,-0.02,-0.024414414414414415,-0.02,0.0008775331348581052
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",68.62185800000043,100,-0.020018472706516525,-0.02,-0.022350119904076735,-0.015048543689320387,0.0006355421384886112
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",66.08403299999918,100,-0.019921339621887097,-0.02,-0.02597560975609756,-0.014999999999999998,0.0019889892212288495
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",68.21320200000082,100,-0.019143187571789528,-0.018819387509042676,-0.025130890052356015,-0.015048543689320387,0.001682657850935437
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",67.53618800000004,100,-0.019065488337765252,-0.02,-0.02110112359550562,-0.014925373134328354,0.0012262926129277983
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",57.40610299999935,100,-0.018303055279573304,-0.017885899121111368,-0.028521739130434782,-0.013419354838709678,0.0025129911595618264
