episode,length,time,reward,delta
0,27.0,0.0025070000001505832,-1.54,-1.0
1,30.0,0.004289999999855354,-1.6,-1.0
2,35.0,0.0037360000005719485,-1.7000000000000002,-1.0
3,23.0,0.002080000000205473,-1.4600000000000002,-1.0
4,24.0,0.003824999999778811,-1.4800000000000002,-1.0
5,12.0,0.0013810000000376021,-1.24,-1.0
6,13.0,0.0014160000000629225,-1.26,-1.0
7,19.0,0.0025569999997969717,-1.3800000000000001,-1.0
8,110.0,0.009829999999965366,-3.2000000000000015,-0.99
9,82.0,0.008267999999588937,-2.640000000000001,-1.0
10,8.0,0.0013330000001587905,-1.16,-0.985
11,87.0,0.008861000000251806,-2.740000000000001,-0.49250000000000005
12,63.0,0.005629999999655411,-2.2600000000000007,-0.99
13,36.0,0.0038500000000567525,-1.7200000000000002,-1.0
14,69.0,0.009270999999898777,-2.380000000000001,-1.0
15,41.0,0.0038860000004206086,-1.8200000000000003,-1.0
16,87.0,0.008009999999558204,-2.740000000000001,-1.0
17,22.0,0.0022250000001804437,-1.4400000000000002,-1.0
18,82.0,0.006971000000703498,-2.640000000000001,-0.9719
19,29.0,0.0025889999997161794,-1.58,-1.0
20,68.0,0.006782000000384869,-2.3600000000000008,-0.99
21,60.0,0.0063890000001265435,-2.2000000000000006,-1.0
22,6.0,0.0011439999998401618,-1.12,-0.95121880633525
23,16.0,0.0014750000000276486,-1.32,-0.99
24,34.0,0.003606000000218046,-1.6800000000000002,-0.48595
25,53.0,0.004640999999537598,-2.0600000000000005,-1.0
26,44.0,0.0039559999995617545,-1.8800000000000003,-0.985
27,75.0,0.00846799999999348,-2.500000000000001,-1.0
28,36.0,0.0031560000006720657,-1.7200000000000002,-1.0
29,13.0,0.0014820000005784095,-1.26,-0.96635
30,105.0,0.010772999999971944,-3.1000000000000014,-1.0
31,37.0,0.004907000000457629,-1.7400000000000002,-0.984
32,165.0,0.015351000000009662,-4.3000000000000025,-1.0
33,31.0,0.0034070000001520384,-1.62,-0.9616011954639996
34,73.0,0.0068269999992480734,-2.460000000000001,-0.5
35,25.0,0.0022589999998672283,-1.5,-0.99
36,8.0,0.0011939999994865502,-1.16,-1.0
37,101.0,0.013724000000365777,-3.0200000000000014,-0.99
38,15.0,0.0017049999996743281,-1.3,-0.99
39,71.0,0.006551999999828695,-2.420000000000001,-0.96128
40,62.0,0.007289000000127999,-2.2400000000000007,-0.99
41,43.0,0.003942000000279222,-1.8600000000000003,-1.0
42,133.0,0.010991000000103668,-3.660000000000002,-0.986
43,87.0,0.008017999999538006,-2.740000000000001,-0.985
44,76.0,0.006781000000046333,-2.520000000000001,-1.0
45,50.0,0.005476000000271597,-2.0000000000000004,-0.7191893585988034
46,119.0,0.010314999999536667,-3.3800000000000017,-0.943803515635066
47,109.0,0.010935999999674095,-3.1800000000000015,-1.0
48,57.0,0.0051850000008926145,-2.1400000000000006,-0.5
49,54.0,0.004886000000624335,-2.0800000000000005,-1.0
50,33.0,0.0033789999997679843,-1.6600000000000001,-0.99
51,46.0,0.005481999999574327,-1.9200000000000004,-0.986
52,82.0,0.007057000000713742,-2.640000000000001,-0.979
53,43.0,0.004010999999991327,-1.8600000000000003,-0.986
54,16.0,0.001590000000760483,-1.32,-0.9437653771088407
55,10.0,0.0008829999997033156,-1.2,-0.475609403167625
56,49.0,0.004554000000098313,-1.9800000000000004,-0.958340888
57,25.0,0.0021150000002307934,-1.5,-1.0
58,74.0,0.005740999999943597,-2.480000000000001,-1.0
59,107.0,0.010108999999829393,-3.1400000000000015,-0.9396501690492861
60,119.0,0.014272000000346452,-3.3800000000000017,-0.49250000000000005
61,183.0,0.026752000000669796,-4.660000000000003,-1.0
62,23.0,0.004390000000057626,-1.4600000000000002,-0.495
63,83.0,0.013923999999860825,-2.660000000000001,-0.5891348493356764
64,60.0,0.01044499999989057,-2.2000000000000006,-0.9785
65,76.0,0.010059999999612046,-2.520000000000001,-1.0
66,79.0,0.011907999999493768,-2.580000000000001,-0.99
67,66.0,0.00820099999964441,-2.3200000000000007,-0.469825084524643
68,65.0,0.009283000000323227,-2.3000000000000007,-0.99
69,33.0,0.005283999999846856,-1.6600000000000001,-1.0
70,54.0,0.009291000000303029,-2.0800000000000005,-0.5
71,43.0,0.009230999999999767,-1.8600000000000003,-0.9775
72,11.0,0.0017549999993207166,-1.22,-0.5
73,72.0,0.011824000000160595,-2.440000000000001,-0.958769725
74,65.0,0.008024000000659726,-2.3000000000000007,-1.0
75,49.0,0.007531000000199128,-1.9800000000000004,-0.97165
76,127.0,0.019280999999864434,-3.540000000000002,-0.9774
77,143.0,0.02464200000031269,-3.860000000000002,-0.95665545196
78,199.0,0.028784999999516003,-4.980000000000003,-0.9749
79,29.0,0.0033590000002732268,-1.58,-1.0
80,65.0,0.008949999999458669,-2.3000000000000007,-0.5
81,93.0,0.013807000000269909,-2.860000000000001,-1.0
82,37.0,0.005012999999962631,-1.7400000000000002,-0.5
83,9.0,0.0018319999999221181,-1.18,-0.8036464439566362
84,28.0,0.003629999999247957,-1.56,-0.5
85,45.0,0.007082000000082189,-1.9000000000000004,-0.495
86,42.0,0.00771800000075018,-1.8400000000000003,-0.98096
87,140.0,0.02224700000078883,-3.800000000000002,-0.95496006473786
88,220.0,0.03418099999998958,-5.399999999999994,-1.0
89,161.0,0.02274400000078458,-4.220000000000002,-1.0
90,40.0,0.005043000000114262,-1.8000000000000003,-0.493
91,109.0,0.01694099999986065,-3.1800000000000015,-0.986
92,97.0,0.01389500000004773,-2.9400000000000013,-0.7268849004391624
93,110.0,0.018281999999999243,-3.2000000000000015,-0.9431022396804799
94,216.0,0.03500400000029913,-5.319999999999996,-0.47832772597999995
95,104.0,0.017128999999840744,-3.0800000000000014,-1.0
96,107.0,0.015546999999969557,-3.1400000000000015,-0.24649999999999994
97,66.0,0.011048999999729858,-2.3200000000000007,-0.3634424502195812
98,196.0,0.03207800000018324,-4.9200000000000035,-1.0
99,42.0,0.004506999999648542,-1.8400000000000003,-1.0
100,28.0,0.0026920000000245636,-1.56,-0.29456742466783825
101,88.0,0.010001000000556814,-2.760000000000001,-0.9451241357281
102,236.0,0.03939300000001822,-5.719999999999987,-1.0
103,75.0,0.011794000000008964,-2.500000000000001,-0.99
104,57.0,0.0061170000008132774,-2.1400000000000006,-1.0
105,39.0,0.0037290000000211876,-1.7800000000000002,-0.964724
106,107.0,0.00919400000020687,-3.1400000000000015,-1.0
107,12.0,0.0015390000007755589,-1.24,-0.7025748324223636
108,61.0,0.006169000000227243,-2.2200000000000006,-0.99
109,99.0,0.008837999999741442,-2.9800000000000013,-0.5
110,26.0,0.0025709999999889988,-1.52,-0.9442497856230723
111,153.0,0.012294999999539868,-4.060000000000002,-0.9764
112,25.0,0.0022870000002512825,-1.5,-0.9615009352676064
113,60.0,0.005062000000179978,-2.2000000000000006,-0.5
114,339.0,0.028229999999894062,-7.779999999999943,-0.99
115,43.0,0.003410999999687192,-1.8600000000000003,-0.14728371233391913
116,157.0,0.01341099999990547,-4.140000000000002,-0.5
117,50.0,0.004543000000012398,-2.0000000000000004,-0.981
118,102.0,0.011626999999862164,-3.0400000000000014,-0.9135820241129223
119,69.0,0.0067269999999552965,-2.380000000000001,-0.495
120,500.0,0.04753100000016275,-10.019999999999875,0.00011343260763184426
121,225.0,0.01889099999971222,-5.499999999999992,-0.9765
122,99.0,0.0102550000001429,-2.9800000000000013,-0.47256206786405
123,345.0,0.0286099999993894,-7.899999999999941,-0.7007545162579315
124,75.0,0.00766499999917869,-2.500000000000001,-0.4887
125,439.0,0.03655299999991257,-9.779999999999902,-0.7751118367095959
126,72.0,0.006384000000252854,-2.440000000000001,-1.0
127,188.0,0.015374999999949068,-4.760000000000003,-1.0
128,315.0,0.0277540000006411,-7.299999999999954,-1.0
129,75.0,0.005975000000034925,-2.500000000000001,-1.0
130,96.0,0.008458999999675143,-2.9200000000000013,-1.0
131,161.0,0.013732000000345579,-4.220000000000002,-1.0
132,105.0,0.009333999999398657,-3.1000000000000014,-1.0
133,60.0,0.0054049999998824205,-2.2000000000000006,-0.971127044509603
134,225.0,0.020104999999603024,-5.499999999999992,-1.0
135,111.0,0.009619000000384403,-3.2200000000000015,-0.99
136,57.0,0.005179000000680389,-2.1400000000000006,-0.9533276532660213
137,97.0,0.007663999999749649,-2.9400000000000013,-0.8121243497832978
138,38.0,0.003942000000279222,-1.7600000000000002,-0.99
139,156.0,0.013844000000062806,-4.120000000000003,-0.7375
140,147.0,0.01154800000040268,-3.940000000000002,-0.23628103393202493
141,84.0,0.007687000000260014,-2.680000000000001,-1.0
142,50.0,0.004012999999758904,-2.0000000000000004,-1.0
143,194.0,0.023709000000053493,-4.880000000000003,-0.952186695
144,162.0,0.013342999999622407,-4.240000000000002,-0.5
145,114.0,0.012560000000121363,-3.2800000000000016,-0.981
146,101.0,0.011550000000170257,-3.0200000000000014,-0.8287101527888782
147,38.0,0.006244000000151573,-1.7600000000000002,-0.5
148,63.0,0.009267000000363623,-2.2600000000000007,-1.0
149,110.0,0.016083999999864318,-3.2000000000000015,-1.0
150,252.0,0.036538999999720545,-6.0399999999999805,-0.8305251015889301
151,433.0,0.053663000000597094,-9.659999999999904,-1.0
152,349.0,0.032674000000042724,-7.979999999999939,-0.9785
153,147.0,0.013449000000036904,-3.940000000000002,-0.8525210897056374
154,35.0,0.002801999999974214,-1.7000000000000002,-0.24750000000000005
155,192.0,0.01621499999964726,-4.840000000000003,-0.99
156,161.0,0.015806000000338827,-4.220000000000002,-0.9432672407678365
157,250.0,0.022326000000248314,-5.999999999999981,-0.99
158,75.0,0.008984000000054948,-2.500000000000001,-0.25
159,103.0,0.008671000000504137,-3.0600000000000014,-1.0
160,66.0,0.006416000000172062,-2.3200000000000007,-0.5
161,54.0,0.004576000000270142,-2.0800000000000005,-0.986
162,146.0,0.013489000000845408,-3.920000000000002,-1.0
163,73.0,0.006343000000015309,-2.460000000000001,-0.9620548
164,98.0,0.008989999999357678,-2.9600000000000013,-0.5
165,257.0,0.02136199999949895,-6.139999999999978,-0.4262605448528187
166,261.0,0.020323000000644242,-6.219999999999977,-1.0
167,105.0,0.010240999999950873,-3.1000000000000014,-0.4567910120564611
168,156.0,0.021028000000114844,-4.120000000000003,-0.984
169,333.0,0.05040000000008149,-7.659999999999946,-0.985
170,167.0,0.028402999999343592,-4.3400000000000025,-0.9727
171,75.0,0.008786000000327476,-2.500000000000001,-1.0
172,97.0,0.013031000000410131,-2.9400000000000013,-1.0
173,70.0,0.010460999999850173,-2.400000000000001,-1.0
174,62.0,0.007977000000209955,-2.2400000000000007,-1.0
175,149.0,0.020853999999417283,-3.980000000000002,-1.0
176,93.0,0.015312000000449189,-2.860000000000001,-1.0
177,108.0,0.017173999999613443,-3.1600000000000015,-0.9684336485018775
178,260.0,0.03775000000041473,-6.199999999999977,-1.0
179,89.0,0.014793000000281609,-2.780000000000001,-1.0
180,149.0,0.024301000000377826,-3.980000000000002,-1.0
181,180.0,0.026955000000270957,-4.600000000000003,-0.95664125
182,40.0,0.006878000000142492,-1.8000000000000003,-1.0
183,452.0,0.06628799999998591,-10.039999999999896,-1.0
184,84.0,0.014393999999811058,-2.680000000000001,-0.99
185,116.0,0.01702099999965867,-3.3200000000000016,-1.0
186,281.0,0.03751099999954022,-6.619999999999968,-0.9782
187,165.0,0.023906999999780965,-4.3000000000000025,-0.96170472
188,223.0,0.031899999999950523,-5.459999999999993,-0.5131691018754869
189,69.0,0.008488999999826774,-2.380000000000001,-0.99
190,245.0,0.03232800000023417,-5.8999999999999835,-0.986
191,97.0,0.013326000000233762,-2.9400000000000013,-0.9411881407177254
192,500.0,0.0635920000004262,-10.019999999999875,-7.452709354774378e-06
193,257.0,0.022506999999677646,-6.139999999999978,-1.0
194,500.0,0.036493000000518805,-10.019999999999875,0.0050961059796399005
195,268.0,0.02194500000041444,-6.359999999999974,-1.0
196,119.0,0.009944999999788706,-3.3800000000000017,-0.9708581943574842
197,76.0,0.007329000000027008,-2.520000000000001,-0.9756
198,75.0,0.006288999999924272,-2.500000000000001,-0.9630534
199,61.0,0.005730000000767177,-2.2200000000000006,-0.94495480097575
200,158.0,0.013874000000214437,-4.160000000000002,-0.5743240555995559
201,254.0,0.022269000000051165,-6.07999999999998,-1.0
202,264.0,0.02107499999965512,-6.279999999999975,-0.984
203,144.0,0.011727000000064436,-3.880000000000002,-1.0
204,126.0,0.010856999999305117,-3.520000000000002,-1.0
205,227.0,0.019765000000006694,-5.539999999999991,-0.99
206,101.0,0.009266000000025088,-3.0200000000000014,-0.49050000000000005
207,285.0,0.030952000000070257,-6.699999999999966,-0.9228536706722437
208,126.0,0.013282000000799599,-3.520000000000002,-0.99
209,170.0,0.017530999999507912,-4.400000000000002,-1.0
210,155.0,0.015188000000307511,-4.100000000000002,-0.5917810197446907
211,221.0,0.020287000000280386,-5.419999999999994,-1.0
212,192.0,0.016124000000672822,-4.840000000000003,-0.99
213,51.0,0.004816000000573695,-2.0200000000000005,-0.98376
214,115.0,0.00966699999935372,-3.3000000000000016,-0.9806
215,71.0,0.007550000000264845,-2.420000000000001,-0.99
216,87.0,0.008111000000099011,-2.740000000000001,-1.0
217,89.0,0.007825000000593718,-2.780000000000001,-1.0
218,133.0,0.012214999999741849,-3.660000000000002,-0.99
219,193.0,0.01576900000054593,-4.860000000000003,-0.978
220,69.0,0.005710000000362925,-2.380000000000001,-1.0
221,135.0,0.011873000000377942,-3.700000000000002,-0.9668625
222,253.0,0.020220000000335858,-6.05999999999998,-1.0
223,134.0,0.01312699999925826,-3.680000000000002,-1.0
224,185.0,0.01748900000075082,-4.700000000000003,-0.96945
225,119.0,0.010193000000072061,-3.3800000000000017,-0.984
226,172.0,0.014855000000352447,-4.440000000000003,-1.0
227,130.0,0.010107999999490858,-3.600000000000002,-0.9719
228,191.0,0.017590999999811174,-4.820000000000003,-1.0
229,68.0,0.006918000000041502,-2.3600000000000008,-0.9531014
230,123.0,0.011704999999892607,-3.4600000000000017,-0.9360082473832444
231,258.0,0.021700999999666237,-6.159999999999978,-0.95599868084375
232,141.0,0.011470999999801279,-3.820000000000002,-0.99
233,252.0,0.019129000000248197,-6.0399999999999805,-0.986
234,173.0,0.014081999999689288,-4.460000000000003,-0.911703850053274
235,121.0,0.009312000000136322,-3.4200000000000017,-1.0
236,166.0,0.013708999999835214,-4.320000000000002,-0.9605617192328125
237,176.0,0.018382000000201515,-4.520000000000003,-0.96891
238,290.0,0.034214000000247324,-6.799999999999964,-0.9433072881010683
239,125.0,0.013124999999490683,-3.5000000000000018,-1.0
240,137.0,0.012382000000798143,-3.740000000000002,-0.9404652031199571
241,195.0,0.0176949999995486,-4.900000000000003,-0.9521571075
242,225.0,0.023659999999836145,-5.499999999999992,-0.9363051218316495
243,362.0,0.031195999999908963,-8.239999999999934,-0.95678672089505
244,181.0,0.014687999999296153,-4.620000000000003,-0.97135
245,97.0,0.007877999999436724,-2.9400000000000013,-0.5
246,500.0,0.04054400000040914,-10.019999999999875,-0.010563098583750007
247,184.0,0.01834899999994377,-4.680000000000003,-1.0
248,198.0,0.017211999999744876,-4.960000000000003,-0.99
249,252.0,0.02064799999971001,-6.0399999999999805,-0.96899
250,182.0,0.014795000000049185,-4.640000000000002,-0.9785
251,225.0,0.02783700000054523,-5.499999999999992,-0.96616
252,120.0,0.016775000000052387,-3.4000000000000017,-0.98026
253,98.0,0.01638199999979406,-2.9600000000000013,-0.5
254,500.0,0.07484000000022206,-10.019999999999875,-0.01640824374418766
255,218.0,0.03182999999989988,-5.359999999999995,-0.99
256,116.0,0.019440000000031432,-3.3200000000000016,-0.9738194
257,291.0,0.05130199999985052,-6.819999999999964,-1.0
258,141.0,0.0235980000006748,-3.820000000000002,-0.9785
259,161.0,0.027137000000038825,-4.220000000000002,-0.97057
260,159.0,0.022871000000122876,-4.180000000000002,-1.0
261,308.0,0.05143099999986589,-7.159999999999957,-0.9490412705377193
262,145.0,0.022814999999354768,-3.900000000000002,-0.710351609230708
263,89.0,0.014035000000149012,-2.780000000000001,-0.99
264,267.0,0.04258800000025076,-6.339999999999974,-1.0
265,359.0,0.05720099999962258,-8.179999999999936,-0.974376
266,421.0,0.055464000000029046,-9.41999999999991,-1.0
267,105.0,0.015107000000170956,-3.1000000000000014,-0.9192403532188135
268,310.0,0.04314799999974639,-7.199999999999956,-0.97676
269,145.0,0.019548999999642547,-3.900000000000002,-0.9693699797190156
270,197.0,0.031055999999807682,-4.940000000000003,-0.5
271,241.0,0.028016000000206986,-5.819999999999985,-0.99
272,90.0,0.00988599999982398,-2.800000000000001,-0.9517986480445316
273,297.0,0.026425000000017462,-6.939999999999961,-0.5
274,200.0,0.017329000000245287,-5.000000000000003,-0.99
275,437.0,0.034584999999424326,-9.739999999999903,-1.0
276,405.0,0.03689200000007986,-9.099999999999916,-0.98026
277,311.0,0.02939799999967363,-7.219999999999955,-0.97981330496
278,169.0,0.014156000000184576,-4.380000000000003,-1.0
279,391.0,0.03320900000016991,-8.819999999999922,-1.0
280,264.0,0.023148000000219326,-6.279999999999975,-0.5
281,158.0,0.01580199999989418,-4.160000000000002,-0.9444238054063017
282,108.0,0.009597000000212574,-3.1600000000000015,-0.99
283,246.0,0.020997999999963213,-5.919999999999983,-0.9340895901914512
284,153.0,0.01220400000056543,-4.060000000000002,-1.0
285,149.0,0.014592999999877065,-3.980000000000002,-0.985
286,258.0,0.02358399999957328,-6.159999999999978,-0.99
287,86.0,0.0069759999996676925,-2.720000000000001,-1.0
288,322.0,0.026405999999951746,-7.439999999999951,-1.0
289,295.0,0.024191999999857217,-6.899999999999962,-0.9405031217957659
290,207.0,0.020731999999952677,-5.14,-0.9208749246823383
291,220.0,0.022706999999172695,-5.399999999999994,-1.0
292,328.0,0.028158000000075845,-7.559999999999948,-0.97171
293,131.0,0.01224999999976717,-3.620000000000002,-0.99
294,158.0,0.019707999999809545,-4.160000000000002,-0.99
295,500.0,0.05210900000020047,-10.019999999999875,-0.001512534350829181
296,500.0,0.05189100000006874,-10.019999999999875,-0.0011571416515776534
297,216.0,0.020558999999593652,-5.319999999999996,-1.0
298,500.0,0.055331999999907566,-10.019999999999875,-0.0019897114611352046
299,193.0,0.019225999999434862,-4.860000000000003,-0.9826
300,220.0,0.02360300000054849,-5.399999999999994,-0.9513827691852091
301,392.0,0.03703700000005483,-8.839999999999922,-1.0
302,371.0,0.03438800000003539,-8.41999999999993,-0.9794
303,279.0,0.024678000000676548,-6.579999999999969,-0.7493696827066594
304,500.0,0.04829100000006292,-10.019999999999875,-0.00015105863063472058
305,366.0,0.03178399999978865,-8.319999999999933,-0.4745206352688597
306,276.0,0.03419899999971676,-6.51999999999997,-1.0
307,323.0,0.04814699999951699,-7.45999999999995,-1.0
308,306.0,0.043038000000706234,-7.1199999999999575,-0.973942508053391
309,297.0,0.04464000000007218,-6.939999999999961,-1.0
310,221.0,0.03209900000001653,-5.419999999999994,-0.9634767700207194
311,177.0,0.029395000000477012,-4.540000000000003,-0.980634975
312,169.0,0.02491100000042934,-4.380000000000003,-0.99
313,202.0,0.02868999999918742,-5.040000000000002,-0.970792
314,292.0,0.03906900000038149,-6.839999999999963,-0.98244
315,500.0,0.07370499999979074,-10.019999999999875,-0.05223892816087061
316,114.0,0.01667600000018865,-3.2800000000000016,-0.99
317,149.0,0.01993499999935011,-3.980000000000002,-0.9511197912634436
318,340.0,0.050336000000243075,-7.799999999999943,-0.5
319,189.0,0.022775000000365253,-4.780000000000003,-0.495
320,306.0,0.044979000000239466,-7.1199999999999575,-0.99
321,141.0,0.020056999999724212,-3.820000000000002,-0.9625199759267282
322,142.0,0.020993000000089523,-3.840000000000002,-0.49129999999999996
323,431.0,0.055895000000418804,-9.619999999999905,-0.9318719269520431
324,348.0,0.03681299999971088,-7.95999999999994,-0.985
325,309.0,0.03107799999997951,-7.179999999999956,-0.99
326,406.0,0.03423000000020693,-9.119999999999916,-0.986
327,151.0,0.012969000000339292,-4.020000000000002,-1.0
328,438.0,0.041034000000763626,-9.759999999999902,-0.5
329,500.0,0.04034700000011071,-10.019999999999875,-6.95718437682541e-05
330,500.0,0.040265000000545115,-10.019999999999875,0.0021209026116092433
331,349.0,0.02840199999991455,-7.979999999999939,-1.0
332,379.0,0.029961000000184868,-8.579999999999927,-1.0
333,500.0,0.041041999999833934,-10.019999999999875,-0.0074869012530291296
334,265.0,0.02197500000056607,-6.299999999999975,-0.9472677320115929
335,222.0,0.01872800000001007,-5.439999999999993,-0.967222
336,227.0,0.017969999999877473,-5.539999999999991,-0.9283323132079033
337,500.0,0.038051000000450586,-10.019999999999875,-2.432774422324313e-05
338,453.0,0.038770000000113214,-10.059999999999896,-0.8101867220948497
339,500.0,0.04602400000021589,-10.019999999999875,-2.0211360071201168e-05
340,353.0,0.03736699999990378,-8.059999999999938,-0.9754
341,375.0,0.03723999999965599,-8.499999999999929,-0.40509336104742477
342,500.0,0.05551999999988766,-10.019999999999875,-2.0417233848046834e-08
343,164.0,0.015870000000177242,-4.280000000000003,-0.6382142018117792
344,340.0,0.03542699999979959,-7.799999999999943,-0.96911
345,125.0,0.01432199999999284,-3.5000000000000018,-0.9038460376187535
346,500.0,0.043508000000656466,-10.019999999999875,-0.00723784459769021
347,345.0,0.03007400000024063,-7.899999999999941,-0.96873
348,284.0,0.023377000000436965,-6.679999999999967,-1.0
349,365.0,0.03601799999978539,-8.299999999999933,-0.49122
350,224.0,0.018021999999291438,-5.479999999999992,-0.7997646599428245
351,225.0,0.017308999999841035,-5.499999999999992,-0.592021313634829
352,500.0,0.04676700000072742,-10.019999999999875,-6.077791472644534e-06
353,104.0,0.01220499999999447,-3.0800000000000014,-0.4519230188093768
354,314.0,0.02820300000075804,-7.279999999999954,-0.9176705448209493
355,500.0,0.04298800000015035,-10.019999999999875,-0.00013695610329671204
356,230.0,0.01761700000042765,-5.59999999999999,-1.0
357,113.0,0.009605999999621417,-3.2600000000000016,-0.5375
358,263.0,0.01964399999997113,-6.259999999999976,-1.0
359,349.0,0.02811999999994441,-7.979999999999939,-0.25
360,369.0,0.04305500000009488,-8.379999999999932,-0.99
361,344.0,0.052964999999858264,-7.879999999999941,-0.99
362,500.0,0.07323600000017905,-10.019999999999875,-7.3876497050651135e-06
