episode,length,time,reward,delta
0,57.0,0.010951000000204658,-2.1400000000000006,-1.0
1,148.0,0.02975200000037148,-3.960000000000002,-1.0
2,25.0,0.007767999999487074,-1.5,-1.0
3,41.0,0.008533000000170432,-1.8200000000000003,-1.0
4,35.0,0.007884999999987485,-1.7000000000000002,-1.0
5,102.0,0.016909000000850938,-3.0400000000000014,-1.0
6,33.0,0.004183999999440857,-1.6600000000000001,-1.0
7,22.0,0.0051119999998263665,-1.4400000000000002,-1.0
8,122.0,0.029591000000436907,-3.4400000000000017,-0.998
9,156.0,0.02785799999946903,-4.120000000000003,-1.0
10,30.0,0.003696999999192485,-1.6,-0.9
11,237.0,0.04232099999990169,-5.739999999999987,-0.998
12,214.0,0.04723599999942962,-5.279999999999997,-1.0
13,166.0,0.029865999999856285,-4.320000000000002,-0.998
14,75.0,0.013456000000587665,-2.500000000000001,-1.0
15,213.0,0.037154999999984284,-5.259999999999997,-1.0
16,84.0,0.017318999999588414,-2.680000000000001,-0.9925248505816296
17,79.0,0.012147999999797321,-2.580000000000001,-1.0
18,39.0,0.007577000000310363,-1.7800000000000002,-1.0
19,56.0,0.009046000000125787,-2.1200000000000006,-1.0
20,105.0,0.01442600000063976,-3.1000000000000014,-1.0
21,81.0,0.011953999999605003,-2.620000000000001,-0.9
22,114.0,0.016180000000531436,-3.2800000000000016,-0.9
23,112.0,0.02324499999940599,-3.2400000000000015,-0.998
24,55.0,0.01049200000034034,-2.1000000000000005,-0.994466
25,129.0,0.016110999999909836,-3.580000000000002,-0.998
26,140.0,0.02882000000045082,-3.800000000000002,-0.9
27,42.0,0.006605999999919732,-1.8400000000000003,-0.9962
28,67.0,0.007515999999668566,-2.3400000000000007,-0.9960253994
29,184.0,0.0261979999995674,-4.680000000000003,-1.0
30,194.0,0.023078000000168686,-4.880000000000003,-0.8982
31,20.0,0.004993999999896914,-1.4000000000000001,-0.9908218983582477
32,296.0,0.038972000000285334,-6.919999999999962,-0.9979382
33,59.0,0.010764999999992142,-2.1800000000000006,-1.0
34,354.0,0.04364900000018679,-8.079999999999938,-1.0
35,63.0,0.006404000000657106,-2.2600000000000007,-0.99614
36,206.0,0.022801999999501277,-5.12,-1.0
37,86.0,0.014232999999876483,-2.720000000000001,-0.996086
38,44.0,0.008550999999897613,-1.8800000000000003,-1.0
39,257.0,0.051796000000649656,-6.139999999999978,-0.9942181605491007
40,18.0,0.004221000000143249,-1.36,-0.8268726176857848
41,80.0,0.011128000000098837,-2.600000000000001,-0.9
42,175.0,0.03756299999986368,-4.500000000000003,-1.0
43,146.0,0.021547000000282424,-3.920000000000002,-1.0
44,157.0,0.016494999999849824,-4.140000000000002,-1.0
45,93.0,0.014540999999553605,-2.860000000000001,-1.0
46,51.0,0.0057280000000901055,-2.0200000000000005,-0.998
47,28.0,0.004152999999860185,-1.56,-0.9075396505444313
48,81.0,0.018317999999453605,-2.620000000000001,-1.0
49,96.0,0.019305000000713335,-2.9200000000000013,-0.9961380974
50,70.0,0.010216000000582426,-2.400000000000001,-0.81
51,216.0,0.02658800000062911,-5.319999999999996,-0.998
52,388.0,0.05341599999974278,-8.759999999999923,-1.0
53,72.0,0.010906999999861,-2.440000000000001,-0.992347803533819
54,18.0,0.002953999999590451,-1.36,-0.8464335420357478
55,65.0,0.008730000000468863,-2.3000000000000007,-1.0
56,47.0,0.005323000000316824,-1.9400000000000004,-0.99794
57,86.0,0.0165210000004663,-2.720000000000001,-0.998
58,291.0,0.052885999999489286,-6.819999999999964,-0.914134454907608
59,43.0,0.007189999999354768,-1.8600000000000003,-0.7617901878321731
60,151.0,0.032022999999753665,-4.020000000000002,-1.0
