steps,time,reward,delta,converged
1,0.013218999998571235,-0.026950354609929093,0.99,False
2,0.01106900000013411,-0.028828828828828843,1.0,False
3,0.025478999999904772,-0.023333333333333206,1.0,False
4,0.0020150000000285218,-0.06083333333333334,1.0,False
5,0.01042799999959243,-0.028235294117647074,1.0,False
6,0.0076330000010784715,-0.031951219512195136,1.0,False
7,0.003168000001096516,-0.04800000000000001,1.0,False
8,0.003748999999515945,-0.042790697674418614,1.0,False
9,0.001689000000624219,-0.069,1.0,False
10,0.02361900000141759,-0.023379310344827466,1.0,False
11,0.004060000001118169,-0.03884615384615386,1.0,False
12,0.019833000000289758,-0.025474860335195543,1.0,False
13,0.004386000000522472,-0.0496969696969697,1.0,False
14,0.0031660000004194444,-0.06666666666666668,1.0,False
15,0.01420499999949243,-0.02907407407407409,1.0,False
16,0.002914000000600936,-0.057692307692307696,1.0,False
17,0.006687999999485328,-0.03960000000000001,1.0,False
18,0.003537000000505941,-0.057692307692307696,1.0,False
19,0.003267000000050757,-0.07157894736842106,1.0,False
20,0.003011000000697095,-0.056296296296296296,1.0,False
21,0.0077729999993607635,-0.03960000000000001,1.0,False
22,0.00869799999964016,-0.03781818181818183,1.0,False
23,0.01394099999924947,-0.030537634408602164,1.0,False
24,0.014137999998638406,-0.031807228915662664,1.0,False
25,0.019534000000930973,-0.027596899224806216,1.0,False
26,0.0054090000012365635,-0.04578947368421053,1.0,False
27,0.007655999999769847,-0.04000000000000001,1.0,False
28,0.00561300000117626,-0.04085106382978724,1.0,False
29,0.02918899999895075,-0.025568181818181834,1.0,False
30,0.011908000000403263,-0.031807228915662664,1.0,False
31,0.017001000000163913,-0.028909090909090922,1.0,False
32,0.014030000000275322,-0.03076923076923078,1.0,False
33,0.025642999999035965,-0.026853146853146867,1.0,False
34,0.01680599999963306,-0.02924528301886794,1.0,False
35,0.00897399999848858,-0.03507692307692309,1.0,False
36,0.02765700000054494,-0.025240641711229958,1.0,False
37,0.014223999998648651,-0.03065217391304349,1.0,False
38,0.008443000000625034,-0.03960000000000001,1.0,False
39,0.006891999999425025,-0.04333333333333334,1.0,False
40,0.008041000000957865,-0.03507692307692309,1.0,False
41,0.03706600000077742,-0.0232343234323431,1.0,False
42,0.0036450000006880146,-0.04578947368421053,1.0,False
43,0.0029180000001360895,-0.05266666666666667,1.0,False
44,0.01818499999899359,-0.02680555555555557,1.0,False
45,0.008963999998741201,-0.029702970297029715,1.0,False
46,0.00222100000064529,-0.05920000000000001,1.0,False
47,0.006993999999394873,-0.03531250000000001,1.0,False
48,0.017825000000811997,-0.026282051282051296,1.0,False
49,0.0038260000001173466,-0.04227272727272728,1.0,False
50,0.003735999998752959,-0.04333333333333334,1.0,False
51,0.03801199999907112,-0.02357664233576632,1.0,False
52,0.003215000000636792,-0.05379310344827586,1.0,False
53,0.01740099999915401,-0.02502564102564104,1.0,False
54,0.013683000001037726,-0.02771653543307088,1.0,False
55,0.0195449999991979,-0.02624203821656053,1.0,False
56,0.04331900000033784,-0.022449999999999797,1.0,False
57,0.0071649999990768265,-0.03507692307692309,1.0,False
58,0.0023110000001906883,-0.08533333333333333,1.0,False
59,0.008884999999281717,-0.03531250000000001,1.0,False
60,0.014138000000457396,-0.028909090909090922,1.0,False
61,0.009629000000131782,-0.03507692307692309,1.0,False
62,0.010768000000098255,-0.02907407407407409,1.0,False
63,0.024456999999529216,-0.024757281553398063,1.0,False
64,0.021994999999151332,-0.024875621890547275,1.0,False
65,0.0031650000000809086,-0.04882352941176471,1.0,False
66,0.009188999998514191,-0.029333333333333347,1.0,False
67,0.012434000000212109,-0.031529411764705896,1.0,False
68,0.005664999998771236,-0.04722222222222223,1.0,False
69,0.016168000000106986,-0.02907407407407409,1.0,False
70,0.016274000001430977,-0.02844827586206898,1.0,False
71,0.00257199999941804,-0.056296296296296296,1.0,False
72,0.006559999999808497,-0.03400000000000001,1.0,False
73,0.010387999998783926,-0.02816666666666668,1.0,False
74,0.03245699999934004,-0.023951612903225738,1.0,False
75,0.003227000001061242,-0.056296296296296296,1.0,False
76,0.010322000000087428,-0.030315789473684223,1.0,False
77,0.019447000000582193,-0.024875621890547275,1.0,False
78,0.018728000000919565,-0.02653333333333335,1.0,False
79,0.003193999998984509,-0.069,1.0,False
80,0.005891999999221298,-0.04648648648648649,1.0,False
81,0.009114999998928397,-0.03555555555555557,1.0,False
82,0.005970000000161235,-0.04512820512820513,1.0,False
83,0.010373999999501393,-0.03531250000000001,1.0,False
84,0.014255999998567859,-0.03065217391304349,1.0,False
85,0.02174900000136404,-0.02771653543307088,1.0,False
86,0.016261999999187537,-0.028750000000000015,1.0,False
87,0.021205999999438063,-0.02837606837606839,1.0,False
88,0.012451999999029795,-0.03306666666666668,1.0,False
89,0.005224000000453088,-0.05266666666666667,1.0,False
90,0.01839499999914551,-0.028909090909090922,1.0,False
91,0.011266999999861582,-0.03531250000000001,1.0,False
92,0.027497999999468448,-0.025326086956521755,1.0,False
93,0.00788999999895168,-0.04130434782608696,1.0,False
94,0.016913000001295586,-0.028750000000000015,1.0,False
95,0.016772999999375315,-0.026202531645569634,1.0,False
96,0.02726000000075146,-0.024049586776859443,1.0,False
97,0.018280999998751213,-0.024600938967136138,1.0,False
98,0.007381999999779509,-0.03580645161290324,1.0,False
99,0.035040000000662985,-0.022987804878048624,1.0,False
100,0.01891799999975774,-0.026405228758169953,1.0,False
101,0.03418799999963085,-0.02274509803921551,1.0,False
102,0.028470999999626656,-0.025077720207253903,1.0,False
103,0.07260900000073889,-0.01999999999999975,1.0,False
104,0.007073000000673346,-0.03555555555555557,1.0,False
105,0.015134999999645515,-0.02837606837606839,1.0,False
106,0.0034890000006271293,-0.04512820512820513,1.0,False
107,0.03596799999832001,-0.0232343234323431,1.0,False
108,0.010673000000679167,-0.02989898989898991,1.0,False
109,0.018514999999752035,-0.02715328467153286,1.0,False
110,0.04484999999840511,-0.022670299727520254,1.0,False
111,0.020449999999982538,-0.025632183908045992,1.0,False
112,0.026745999999548076,-0.025764705882352957,1.0,False
113,0.009560000000419677,-0.03531250000000001,1.0,False
114,0.04920200000015029,-0.022620320855614787,1.0,False
115,0.049100000000180444,-0.02296969696969681,1.0,False
116,0.03497799999968265,-0.02427947598253271,1.0,False
117,0.01316900000165333,-0.032564102564102575,1.0,False
118,0.03995000000031723,-0.023798449612403016,1.0,False
119,0.03804200000013225,-0.02426086956521735,1.0,False
120,0.014501999999993131,-0.030000000000000013,1.0,False
121,0.03028199999971548,-0.025157894736842122,1.0,False
122,0.041943000000173924,-0.023015384615384462,1.0,False
123,0.021799000000100932,-0.026282051282051296,1.0,False
124,0.004633000000467291,-0.03960000000000001,1.0,False
125,0.01452400000016496,-0.026012269938650318,1.0,False
126,0.027532000000064727,-0.024579439252336435,1.0,False
127,0.00863500000014028,-0.03884615384615386,1.0,False
128,0.02618099999926926,-0.025505617977528105,1.0,False
129,0.01419999999961874,-0.028235294117647074,1.0,False
130,0.035684000000401284,-0.02342657342657331,1.0,False
131,0.03346200000123645,-0.02384313725490188,1.0,False
132,0.013598999999885564,-0.028305084745762727,1.0,False
133,0.01238299999931769,-0.028521739130434796,1.0,False
134,0.011634999998932471,-0.02907407407407409,1.0,False
135,0.0036949999994249083,-0.042790697674418614,1.0,False
136,0.020993000000089523,-0.02427947598253271,1.0,False
137,0.023919999999634456,-0.02364312267657983,1.0,False
138,0.007136000000173226,-0.031807228915662664,1.0,False
139,0.02856900000006135,-0.024516129032258045,1.0,False
140,0.011999000000287197,-0.028032786885245915,1.0,False
141,0.006855999999970663,-0.04333333333333334,1.0,False
142,0.02833900000041467,-0.025077720207253903,1.0,False
143,0.011763000000428292,-0.032098765432098775,1.0,False
144,0.0346319999989646,-0.022784090909090737,1.0,False
145,0.018581000000267522,-0.026853146853146867,1.0,False
146,0.0027740000004996546,-0.050625,1.0,False
147,0.02612299999964307,-0.024875621890547275,1.0,False
148,0.040215000000898726,-0.02384313725490188,1.0,False
149,0.032841000000189524,-0.024851485148514863,1.0,False
150,0.011418000000048778,-0.03400000000000001,1.0,False
151,0.013150999999197666,-0.031951219512195136,1.0,False
152,0.03528500000174972,-0.024394618834080686,1.0,False
153,0.016357000000425614,-0.029423076923076937,1.0,False
154,0.05885600000146951,-0.01999999999999975,1.0,False
155,0.020145000000411528,-0.024900000000000016,1.0,False
156,0.010997999999744934,-0.029607843137254914,1.0,False
157,0.038942999999562744,-0.022792022792022616,1.0,False
158,0.006746999999450054,-0.03342465753424659,1.0,False
159,0.006257999999434105,-0.03306666666666668,1.0,False
160,0.039366000000882195,-0.022592592592592404,1.0,False
161,0.045098999999027,-0.02217777777777755,1.0,False
162,0.013741999999183463,-0.026125000000000016,1.0,False
163,0.010121000001163338,-0.029514563106796128,1.0,False
164,0.018074000001433888,-0.02653333333333335,1.0,False
165,0.0343349999984639,-0.0231410256410255,1.0,False
166,0.02413900000101421,-0.024242424242424197,1.0,False
167,0.026933000001008622,-0.02382812499999992,1.0,False
168,0.03385600000001432,-0.022824207492795217,1.0,False
169,0.022666999999273685,-0.02427947598253271,1.0,False
170,0.01172000000042317,-0.027967479674796764,1.0,False
171,0.01053700000011304,-0.031011235955056192,1.0,False
172,0.013725999999223859,-0.026447368421052646,1.0,False
173,0.006747000001269043,-0.03272727272727274,1.0,False
174,0.04270700000051875,-0.02230588235294096,1.0,False
175,0.0027289999998174608,-0.057692307692307696,1.0,False
176,0.015751999999338295,-0.027777777777777794,1.0,False
177,0.034074999999575084,-0.02259946949602103,1.0,False
178,0.01286199999958626,-0.02859649122807019,1.0,False
179,0.009260000000722357,-0.029333333333333347,1.0,False
180,0.024197999999159947,-0.02396761133603232,1.0,False
181,0.035023000000364846,-0.024016393442622887,1.0,False
182,0.01847499999894353,-0.026202531645569634,1.0,False
183,0.02095299999928102,-0.02690140845070424,1.0,False
184,0.06273099999998522,-0.02212581344902363,1.0,False
185,0.03427600000031816,-0.02396761133603232,1.0,False
186,0.01137899999957881,-0.031011235955056192,1.0,False
187,0.04550500000004831,-0.023310810810810684,1.0,False
188,0.045513999999457155,-0.02284057971014476,1.0,False
189,0.017680999999356573,-0.026666666666666682,1.0,False
190,0.01827699999921606,-0.027480916030534364,1.0,False
191,0.01646900000014284,-0.025474860335195543,1.0,False
192,0.05133899999964342,-0.01999999999999975,1.0,False
193,0.011505000000397558,-0.027424242424242438,1.0,False
194,0.028109999999287538,-0.02384313725490188,1.0,False
195,0.049145999999382184,-0.02236144578313232,1.0,False
196,0.019704999998793937,-0.026125000000000016,1.0,False
197,0.014963999999963562,-0.026758620689655187,1.0,False
198,0.038678999999319785,-0.023111111111110964,1.0,False
199,0.04298200000084762,-0.022908011869436036,1.0,False
200,0.01870000000053551,-0.026363636363636377,1.0,False
201,0.0371370000011666,-0.023288590604026715,1.0,False
202,0.03609899999901245,-0.023698113207547077,1.0,False
203,0.024035999998886837,-0.024974619289340118,1.0,False
204,0.02440299999943818,-0.02418803418803414,1.0,False
205,0.04021400000056019,-0.02296969696969681,1.0,False
206,0.04460999999901105,-0.02245614035087699,1.0,False
207,0.058869999998933054,-0.022153846153845923,1.0,False
208,0.01999200000136625,-0.02690140845070424,1.0,False
209,0.031493000000409666,-0.024516129032258045,1.0,False
210,0.06056899999930465,-0.022372881355931993,1.0,False
211,0.07626900000104797,-0.01999999999999975,1.0,False
212,0.04699299999992945,-0.023414634146341345,1.0,False
213,0.069218999999066,-0.01999999999999975,1.0,False
214,0.027533000000403263,-0.025240641711229958,1.0,False
215,0.04713600000104634,-0.022899408284023502,1.0,False
216,0.007904999998572748,-0.03781818181818183,1.0,False
217,0.025894000000334927,-0.025868263473053904,1.0,False
218,0.019814000001133536,-0.027538461538461553,1.0,False
219,0.040665000000444707,-0.023858267716535354,1.0,False
220,0.03572600000006787,-0.023288590604026715,1.0,False
221,0.05912499999976717,-0.01999999999999975,1.0,False
222,0.043697000000975095,-0.022760563380281516,1.0,False
223,0.05547099999967031,-0.01999999999999975,1.0,False
224,0.018318999998882646,-0.026405228758169953,1.0,False
225,0.06019000000014785,-0.01999999999999975,1.0,False
