params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",70.0977170000001,100,-0.018501372455814676,-0.01855108958837772,-0.02,-0.012444444444444445,0.0014643267387784134
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",70.43151199999966,100,-0.01872798936726655,-0.018808352668213457,-0.02,-0.013855421686746987,0.001389876418853582
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",74.07803700000022,100,-0.018800589331838043,-0.01880488769181348,-0.02,-0.012444444444444445,0.0013637019639356623
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",59.259011999999984,100,-0.020229806358565985,-0.01841723122522037,-0.03420289855072464,-0.013013698630136985,0.004631046046388042
"{""alpha"": 0.1, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",56.9945160000002,100,-0.020348294382169202,-0.018581363004172458,-0.04800000000000001,-0.01296551724137931,0.005284726087960036
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",70.25294399999984,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",69.36363200000005,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",71.03481200000033,100,-0.019487468565644234,-0.02,-0.02,-0.013855421686746987,0.000988849749557287
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",74.98866399999997,100,-0.019201189536022713,-0.02,-0.02,-0.012916666666666667,0.001253780588355545
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",75.43996300000026,100,-0.01837379202838653,-0.01868215074440755,-0.02,-0.011206896551724136,0.0016983546861276688
