episode,length,time,reward,delta
0,34.0,0.00816800000029616,-1.6800000000000002,-1.0002000508796876
1,43.0,0.017155999999886262,-1.8600000000000003,-0.999828132718947
2,88.0,0.030060000000958098,-2.760000000000001,-0.981583046630992
3,87.0,0.022173999999722582,-2.740000000000001,-0.9994244595577219
4,85.0,0.023171999999249238,-2.700000000000001,-0.9995945117303779
5,120.0,0.041287000000011176,-3.4000000000000017,-1.000081520496129
6,81.0,0.038823999999294756,-2.620000000000001,-0.9997562660471804
7,24.0,0.0068530000007740455,-1.4800000000000002,-0.960278024437176
8,152.0,0.021136000001206412,-4.040000000000003,-1.000106892776505
9,122.0,0.011190999999598716,-3.4400000000000017,-1.0006423615589637
10,169.0,0.022833000000900938,-4.380000000000003,-1.0001728768500338
11,156.0,0.04069800000070245,-4.120000000000003,-1.0001404538483036
12,63.0,0.02353399999992689,-2.2600000000000007,-0.9815280039549216
13,21.0,0.006108999999923981,-1.4200000000000002,-0.9801627734773296
14,113.0,0.02530799999840383,-3.2600000000000016,-0.9789517001997374
15,52.0,0.01065299999936542,-2.0400000000000005,-0.999672245057137
16,20.0,0.007433000000673928,-1.4000000000000001,-0.96907622158746
17,126.0,0.026858000001084292,-3.520000000000002,-0.9435304887912814
18,21.0,0.004219000000375672,-1.4200000000000002,-0.09995945117303773
19,47.0,0.00915299999905983,-1.9400000000000004,-0.9582228204637953
20,70.0,0.011382999999113963,-2.400000000000001,-1.0006686751174905
21,126.0,0.02115099999900849,-3.520000000000002,-0.9820476670261984
22,235.0,0.05891999999948894,-5.699999999999988,-1.0001646942418956
23,70.0,0.03094299999975192,-2.400000000000001,-1.0000210500770297
24,99.0,0.032538000001295586,-2.9800000000000013,-1.0002081993967211
25,77.0,0.0258109999995213,-2.540000000000001,-0.9796404967007574
26,54.0,0.02158400000007532,-2.0800000000000005,-0.9998667354876799
27,31.0,0.007966999999553082,-1.62,-0.9478893057091264
28,122.0,0.0464879999999539,-3.4400000000000017,-0.9691433938977992
29,47.0,0.01542199999857985,-1.9400000000000004,-0.9995187326238624
30,118.0,0.05726099999992584,-3.3600000000000017,-0.9823285963636073
31,71.0,0.022444000000177766,-2.420000000000001,-1.0005955503197417
32,137.0,0.049670999998852494,-3.740000000000002,-0.9689256074469965
33,163.0,0.036326999999801046,-4.2600000000000025,-0.9421806356105498
34,100.0,0.04150899999876856,-3.0000000000000013,-1.0005092855260476
35,45.0,0.0240910000011354,-1.9000000000000004,-0.009995945117303728
36,116.0,0.02899999999863212,-3.3200000000000016,-0.9799807634958095
37,94.0,0.014401999998881365,-2.8800000000000012,-0.0009995945117303728
38,50.0,0.008299000000988599,-2.0000000000000004,-0.09815280039549212
39,91.0,0.015640999999959604,-2.820000000000001,-0.9821874734539131
40,82.0,0.015935999999783235,-2.640000000000001,-1.0002762646036687
41,324.0,0.05826900000101887,-7.47999999999995,-1.0004841423440303
42,29.0,0.00557699999990291,-1.58,-0.1001552868098009
43,67.0,0.014111000000411877,-2.3400000000000007,-0.9532400442926979
44,77.0,0.014171999999234686,-2.540000000000001,-0.9817661229870622
45,80.0,0.013493000000380562,-2.600000000000001,-0.9424950003989303
46,171.0,0.028139000000010128,-4.420000000000003,-0.9424215823700405
47,46.0,0.007824000000255182,-1.9200000000000004,-0.9819246955012404
48,494.0,0.0775999999987107,-10.879999999999878,-1.000206264004692
49,63.0,0.01694599999973434,-2.2600000000000007,-0.9708208725288727
50,53.0,0.019411999999647378,-2.0600000000000005,-0.9706865931390608
51,241.0,0.0494669999989128,-5.819999999999985,-1.000311389154403
52,279.0,0.033280999999988126,-6.579999999999969,-0.9997007828221338
53,63.0,0.008283999999548541,-2.2600000000000007,-0.9998737791813925
54,60.0,0.011889999999766587,-2.2000000000000006,-0.9300033743532103
55,192.0,0.030172000000675325,-4.840000000000003,-0.9997040451601564
56,58.0,0.010538999998971121,-2.1600000000000006,-0.9533628985355745
57,67.0,0.012154000000009546,-2.3400000000000007,-0.8505764512859074
58,113.0,0.04101300000002084,-3.2600000000000016,-0.9256323575799692
59,249.0,0.0975880000005418,-5.979999999999982,-0.9994237178813766
60,80.0,0.017985999998927582,-2.600000000000001,-1.000072791237858
61,216.0,0.04358999999931257,-5.319999999999996,-0.09708208725288725
62,57.0,0.01765700000032666,-2.1400000000000006,-0.9819505502083877
63,147.0,0.038088999999672524,-3.940000000000002,-0.9814664098177106
64,45.0,0.009778999999980442,-1.9000000000000004,-0.959028609208668
65,34.0,0.0061369999984890455,-1.6800000000000002,-0.9648553817837664
66,93.0,0.025600999999369378,-2.860000000000001,-0.09996722450571371
67,88.0,0.03760299999885319,-2.760000000000001,-0.8671787049968571
68,223.0,0.09568100000069535,-5.459999999999993,-1.0000162672632325
69,135.0,0.018493999999918742,-3.700000000000002,-0.9667992059160703
70,188.0,0.05742400000053749,-4.760000000000003,-0.9817136174621398
71,48.0,0.007987999999386375,-1.9600000000000004,-0.999686736902352
72,144.0,0.017969999998967978,-3.880000000000002,-0.9998255610655793
73,137.0,0.023816000000806525,-3.740000000000002,-0.9672267031097646
74,47.0,0.009180999999443884,-1.9400000000000004,-0.9285718357246275
75,107.0,0.018309000000954256,-3.1400000000000015,-1.000369919838242
76,84.0,0.015323999999964144,-2.680000000000001,-0.08505764512859071
77,27.0,0.005758000001151231,-1.54,-0.9254479625738992
78,50.0,0.009651000000303611,-2.0000000000000004,-0.934037608872059
79,68.0,0.016730000001189183,-2.3600000000000008,-1.000044381305937
80,86.0,0.02372300000024552,-2.720000000000001,-0.9998200224205307
81,81.0,0.016724999999496504,-2.620000000000001,-1.0000827874321272
82,42.0,0.011384999999791034,-1.8400000000000003,-0.098016277347733
83,96.0,0.02856699999938428,-2.9200000000000013,-0.9823010343542484
84,19.0,0.0064199999997072155,-1.3800000000000001,-0.941009155949439
85,174.0,0.064276000000973,-4.480000000000002,-1.000004667939587
86,218.0,0.062216000000262284,-5.359999999999995,-0.9998095220843127
87,198.0,0.025264999998398707,-4.960000000000003,-1.000181911326951
88,25.0,0.004327999999077292,-1.5,-0.9322942349848967
89,110.0,0.015190999998594634,-3.2000000000000015,-0.9490315325353474
90,164.0,0.023799000000508386,-4.280000000000003,-0.09648553817837657
91,85.0,0.014034999998330022,-2.700000000000001,-0.9395770782108035
92,92.0,0.018263999998453073,-2.840000000000001,-0.9325138680319617
93,294.0,0.05300400000123773,-6.879999999999963,-0.981822521933732
94,64.0,0.012351999999737018,-2.2800000000000007,-0.9327971055925469
95,25.0,0.002802999999403255,-1.5,-0.8405618836185015
96,209.0,0.053469000000404776,-5.179999999999999,-0.9996440069868248
97,63.0,0.02112200000010489,-2.2600000000000007,-0.9820506119001722
98,138.0,0.04165699999975914,-3.760000000000002,-0.9671964295739137
99,86.0,0.016150999999808846,-2.720000000000001,-0.970473483376213
100,122.0,0.030942000001232373,-3.4400000000000017,-0.9661219108427795
101,43.0,0.012466000000131316,-1.8600000000000003,-0.9453671268056032
102,94.0,0.029314999999769498,-2.8800000000000012,-0.9557413773140903
103,146.0,0.047844000000623055,-3.920000000000002,-0.09817136174621399
104,189.0,0.05089599999882921,-4.780000000000003,-0.9662468000696626
105,496.0,0.1613729999990028,-10.919999999999877,-0.9575452699704492
106,192.0,0.0475430000005872,-4.840000000000003,-0.9818193688136448
107,263.0,0.039070999999239575,-6.259999999999976,-0.9994821712045888
108,120.0,0.01145399999950314,-3.4000000000000017,-0.9820391660644372
109,61.0,0.005318999999872176,-2.2200000000000006,-0.9372337311884072
110,204.0,0.02083400000083202,-5.080000000000001,-1.0000096896849229
111,61.0,0.004693000000770553,-2.2200000000000006,-0.9998953547475662
112,227.0,0.024638000000777538,-5.539999999999991,-0.9997219718423906
113,165.0,0.018217000000731787,-4.3000000000000025,-1.0005707824212158
114,26.0,0.0027699999991455115,-1.52,-0.0982047667026198
115,106.0,0.014462999999523163,-3.1200000000000014,-0.9819904342841356
116,109.0,0.01269999999931315,-3.1800000000000015,-0.9816664952833093
117,315.0,0.04001599999901373,-7.299999999999954,-0.09997040451601558
118,225.0,0.040222999999969034,-5.499999999999992,-0.099972197184239
119,154.0,0.026358999999501975,-4.080000000000002,-0.9704878262555324
120,196.0,0.02997700000014447,-4.9200000000000035,-1.0003303903172365
121,408.0,0.11166400000001886,-9.159999999999915,-0.9690162373675184
122,127.0,0.01895199999853503,-3.540000000000002,-0.9682703619687254
123,93.0,0.015186000000539934,-2.860000000000001,-0.009801627734773333
124,272.0,0.03788100000019767,-6.439999999999972,-1.0002506035767502
125,115.0,0.018669999999474385,-3.3000000000000016,-0.9999480859428399
126,117.0,0.019597000000430853,-3.3400000000000016,-0.959094804358681
127,127.0,0.016922999999223975,-3.540000000000002,-0.9520230305766108
128,176.0,0.02315400000043155,-4.520000000000003,-0.9703172504762065
129,145.0,0.01618899999994028,-3.900000000000002,-0.999563492483701
130,69.0,0.010271000001011998,-2.380000000000001,-0.981928533932127
131,134.0,0.020640000000639702,-3.680000000000002,-0.10000815204961289
132,225.0,0.03513500000008207,-5.499999999999992,-0.9998972862930906
133,132.0,0.022444000000177766,-3.640000000000002,-0.9819497329368817
134,58.0,0.009679999999207212,-2.1600000000000006,-0.09490315325353471
135,257.0,0.04128599999967264,-6.139999999999978,-0.00970820872528877
136,67.0,0.011389999999664724,-2.3400000000000007,-0.9454452120269413
137,141.0,0.021413000000393367,-3.820000000000002,-0.9702379266321041
138,60.0,0.011255999999775668,-2.2000000000000006,-0.9995780235523426
139,238.0,0.037075000000186265,-5.7599999999999865,-0.9366793377224815
140,120.0,0.020703000000139582,-3.4000000000000017,-0.9996030556839471
141,157.0,0.026507000000492553,-4.140000000000002,-0.954344542787082
142,398.0,0.0888279999999213,-8.95999999999992,-0.9667748420393842
143,204.0,0.06679000000076485,-5.080000000000001,-0.9818865601248392
144,136.0,0.03876999999920372,-3.720000000000002,-0.9444317252777134
145,273.0,0.047732999999425374,-6.4599999999999715,-0.9999901969800493
146,155.0,0.041553000000931206,-4.100000000000002,-0.9632059361675903
147,485.0,0.11000400000011723,-10.699999999999882,-0.9630976521874157
148,295.0,0.11487800000031712,-6.899999999999962,-0.9686739745960881
149,120.0,0.013198999999076477,-3.4000000000000017,-0.9817921468311385
150,338.0,0.05030799999985902,-7.759999999999944,-0.964911046853689
151,277.0,0.04224100000101316,-6.53999999999997,-0.9651308646761511
152,403.0,0.06860600000072736,-9.059999999999917,-0.9818930296762268
153,70.0,0.013221999999586842,-2.400000000000001,-0.9817386869450726
154,55.0,0.010279000000082306,-2.1000000000000005,-0.9327941135047161
155,215.0,0.0823870000003808,-5.299999999999996,-0.9594330902475428
156,214.0,0.043203999999605,-5.279999999999997,-0.9786247370217768
157,194.0,0.056033999999272055,-4.880000000000003,-0.9587032268666302
158,261.0,0.038545999999769265,-4.219999999999977,1.0001061762899184
159,254.0,0.025619000000006054,-6.07999999999998,-0.9514334507171561
160,136.0,0.02468099999896367,-3.720000000000002,-0.10005955503197406
161,117.0,0.02201700000114215,-3.3400000000000016,-0.9999259180649392
162,146.0,0.027371000000130152,-3.920000000000002,-0.9994523368223237
163,81.0,0.015043000001242035,-2.620000000000001,-0.999762618691163
164,94.0,0.01588399999855028,-2.8800000000000012,-0.9673068313831457
165,122.0,0.021377999999458552,-3.4400000000000017,-0.9422587807451546
166,51.0,0.007686999999350519,-2.0200000000000005,-0.09327971055925466
167,93.0,0.017593000000488246,-2.860000000000001,-0.9588049796585572
168,394.0,0.06359400000110327,-8.87999999999992,-0.9464593055919379
169,467.0,0.08833000000049651,-10.33999999999989,-0.9572279528535341
170,304.0,0.04414899999937916,-7.079999999999958,-0.9652508456793075
171,88.0,0.01827899999989313,-2.760000000000001,-0.9685878586846483
172,139.0,0.035899000000426895,-3.780000000000002,-0.952023660615722
173,218.0,0.0395539999990433,-5.359999999999995,-0.9418772404633221
174,190.0,0.025883000000249012,-4.8000000000000025,-0.940664684276421
175,158.0,0.019410999999308842,-4.160000000000002,-0.09817661229870622
176,99.0,0.010390000001279986,-2.9800000000000013,-0.09372337311884071
177,47.0,0.012476000001697685,-1.9400000000000004,-0.9327164914025573
178,73.0,0.010138999999981024,-2.460000000000001,-0.951066477735784
179,168.0,0.04035900000053516,-4.360000000000003,-0.9785699811274087
180,289.0,0.040230000000519794,-6.779999999999965,-0.9444614535379178
181,228.0,0.027855000000272412,-5.559999999999991,-0.9993883478128787
182,118.0,0.0171200000004319,-3.3600000000000017,-0.0999423717881377
183,220.0,0.03803200000038487,-5.399999999999994,-0.9818674652083396
184,183.0,0.027447000000393018,-4.660000000000003,-0.9494996214529269
185,25.0,0.004087999999683234,-1.5,-0.8488280625203496
186,91.0,0.01601699999991979,-2.820000000000001,-0.98176032750489
187,114.0,0.021230000000286964,-3.2800000000000016,-0.9394002793605697
188,94.0,0.01706000000012864,-2.8800000000000012,-0.9683931236137915
189,159.0,0.024362999998629675,-4.180000000000002,-1.0001004811658532
190,247.0,0.04349499999989348,-5.939999999999983,-0.9820355270585017
191,347.0,0.05767299999934039,-7.93999999999994,-0.9704925945090438
192,365.0,0.0483829999993759,-8.299999999999933,-0.9398880319992301
193,355.0,0.048369000000093365,-8.099999999999937,-0.9816358905490463
194,114.0,0.014434999999139109,-3.2800000000000016,-0.9817010589836475
195,36.0,0.0071649999990768265,-1.7200000000000002,-0.9360179241323004
196,202.0,0.024494000001141103,-5.040000000000002,-0.9683443664563578
197,205.0,0.04047600000012608,-5.1000000000000005,-0.9340219406818479
198,368.0,0.1103370000000723,-8.359999999999932,-0.9682408498830724
199,470.0,0.08046199999989767,-10.399999999999888,-0.9601911348166393
200,244.0,0.0361350000002858,-5.879999999999984,-0.9686555224599885
201,312.0,0.04127800000060233,-7.239999999999955,-0.9371407708455546
202,135.0,0.014705999999932828,-3.700000000000002,-0.9478100092751656
203,500.0,0.07631800000126532,-10.019999999999875,-0.00023175349367825226
204,168.0,0.021687000000383705,-4.360000000000003,-0.9601457492227876
205,243.0,0.028093999999327934,-5.859999999999984,-0.9585903196431228
206,230.0,0.030482000000120024,-5.59999999999999,-0.9672585946857407
207,168.0,0.021138000000064494,-4.360000000000003,-0.9820959204599538
208,250.0,0.033515999999508495,-5.999999999999981,-1.0004201802757517
209,460.0,0.08071199999903911,-10.199999999999893,-0.9334585391807166
210,500.0,0.10579800000050454,-10.019999999999875,-0.00034844282409256244
211,162.0,0.02602400000068883,-4.240000000000002,-0.999917749395547
