steps,time,reward,delta,converged
1,0.0074409999997442355,-0.032564102564102575,1.0,False
2,0.014922000000296975,-0.026666666666666682,1.0,False
3,0.031596999999237596,-0.023379310344827466,1.0,False
4,0.003889999999955762,-0.04882352941176471,1.0,False
5,0.009270000000469736,-0.04000000000000001,1.0,False
6,0.01096499999948719,-0.03240506329113925,1.0,False
7,0.005424000000857632,-0.04882352941176471,1.0,False
8,0.005642999998599407,-0.044500000000000005,1.0,False
9,0.023472000000765547,-0.025833333333333347,1.0,False
10,0.007766999999148538,-0.03606557377049181,1.0,False
11,0.0047619999986636685,-0.05266666666666667,1.0,False
12,0.012541000000055647,-0.03065217391304349,1.0,False
13,0.005216000001382781,-0.04333333333333334,1.0,False
14,0.008338999999978114,-0.03814814814814816,1.0,False
15,0.027213000001211185,-0.0249246231155779,1.0,False
16,0.007561999998870306,-0.03814814814814816,1.0,False
17,0.023600999998961925,-0.024900000000000016,1.0,False
18,0.007390999999188352,-0.03849056603773586,1.0,False
19,0.007736999999906402,-0.03814814814814816,1.0,False
20,0.010252000000036787,-0.032564102564102575,1.0,False
21,0.010066999999253312,-0.03361111111111112,1.0,False
22,0.004638999998860527,-0.05266666666666667,1.0,False
23,0.0452740000000631,-0.022692307692307512,1.0,False
24,0.002849999998943531,-0.06260869565217392,1.0,False
25,0.016204999999899883,-0.027656250000000014,1.0,False
26,0.004922000000078697,-0.04130434782608696,1.0,False
27,0.00856000000021595,-0.03531250000000001,1.0,False
28,0.005573000000367756,-0.03849056603773586,1.0,False
29,0.00814899999932095,-0.03555555555555557,1.0,False
30,0.0103240000007645,-0.032098765432098775,1.0,False
31,0.010586999998849933,-0.03113636363636365,1.0,False
32,0.029931999999462278,-0.02482758620689656,1.0,False
33,0.010156000000279164,-0.030315789473684223,1.0,False
34,0.03955899999891699,-0.023414634146341345,1.0,False
35,0.006785999999920023,-0.03380281690140846,1.0,False
36,0.012074999998731073,-0.028099173553719024,1.0,False
37,0.007363999999142834,-0.03342465753424659,1.0,False
38,0.022736999999324325,-0.02453703703703702,1.0,False
39,0.011305999998512561,-0.02899082568807341,1.0,False
40,0.00843200000053912,-0.032564102564102575,1.0,False
41,0.02160100000037346,-0.024558139534883706,1.0,False
42,0.004469000001336099,-0.044500000000000005,1.0,False
43,0.03964500000074622,-0.02276836158192073,1.0,False
44,0.009888000000501052,-0.030000000000000013,1.0,False
45,0.015797999998540035,-0.026363636363636377,1.0,False
46,0.022708000000420725,-0.024394618834080686,1.0,False
47,0.006645999999818741,-0.03484848484848486,1.0,False
48,0.03242299999874376,-0.023091482649842125,1.0,False
49,0.007965999999214546,-0.03380281690140846,1.0,False
50,0.005112000000735861,-0.03921568627450981,1.0,False
51,0.010931999999229447,-0.028909090909090922,1.0,False
52,0.010593999999400694,-0.03361111111111112,1.0,False
53,0.012488000000303145,-0.028032786885245915,1.0,False
54,0.01999199999954726,-0.024974619289340118,1.0,False
55,0.010733999999501975,-0.030000000000000013,1.0,False
56,0.018095999999786727,-0.0253846153846154,1.0,False
57,0.0048700000006647315,-0.04085106382978724,1.0,False
58,0.008084999999482534,-0.032098765432098775,1.0,False
59,0.007359000001088134,-0.034626865671641804,1.0,False
60,0.0033750000002328306,-0.05161290322580645,1.0,False
61,0.0031269999999494758,-0.05266666666666667,1.0,False
62,0.006275999998251791,-0.03606557377049181,1.0,False
63,0.01604800000131945,-0.026163522012578627,1.0,False
64,0.025386000001162756,-0.023888888888888814,1.0,False
65,0.022051999998438987,-0.024495412844036675,1.0,False
66,0.006833999999798834,-0.04041666666666668,1.0,False
67,0.018436999998812098,-0.026712328767123303,1.0,False
68,0.0033249999996769475,-0.04882352941176471,1.0,False
69,0.009129000000029919,-0.030888888888888903,1.0,False
70,0.019248999999035732,-0.025326086956521755,1.0,False
71,0.025913999999829684,-0.02384313725490188,1.0,False
72,0.0022480000006908085,-0.06666666666666668,1.0,False
73,0.024351000000024214,-0.02420600858369094,1.0,False
74,0.007143999999243533,-0.03400000000000001,1.0,False
75,0.006107999999585445,-0.036610169491525436,1.0,False
76,0.026529000000664382,-0.023740458015267085,1.0,False
77,0.012212999999974272,-0.028235294117647074,1.0,False
78,0.007607999999891035,-0.03272727272727274,1.0,False
79,0.00626399999964633,-0.03814814814814816,1.0,False
80,0.032932999998593004,-0.02305295950155748,1.0,False
81,0.007939999999507563,-0.03342465753424659,1.0,False
