steps,time,reward,delta,converged
1,0.0016409999999993374,251.4,100.0,False
2,0.0017089999999981842,436.36,40.0,False
3,0.001345999999998071,565.288,16.0,False
4,0.0017799999999965621,638.8367999999998,6.400000000000006,False
5,0.0018340000000023338,677.0473600000001,2.5600000000000023,False
6,0.0019870000000068444,695.8480000000002,1.024000000000001,False
7,0.0015920000000022583,704.7748223999998,0.4096000000000011,False
8,0.0015690000000034843,708.9081779199998,0.16384000000000043,False
9,0.00173600000000107,710.786570752,0.0655360000000087,False
10,0.001799999999995805,711.6279481344,0.026214400000014848,False
11,0.001837000000001865,712.0005071872,0.010485760000008781,False
12,0.0017370000000056507,712.1639172710402,0.004194304000009197,False
13,0.0015349999999969555,712.2326870794241,0.0016777216000036788,False
14,0.0009179999999986421,712.2608728023041,0.0006710886400043137,False
15,0.0016929999999959477,712.272147091456,0.0002684354560074098,False
16,0.0020150000000001,712.2766568071168,0.0001073741824058061,False
17,0.001939000000000135,712.278460693381,4.294967296303298e-05,False
18,0.0017739999999974998,712.2791822478869,1.717986918947645e-05,False
19,0.0022090000000005716,712.2794708696891,6.8719476757905795e-06,True
