steps,time,reward,delta,converged
1,0.0019299999999944362,250.5,100.0,False
2,0.0018410000000059767,481.25,50.0,False
3,0.002169000000002086,685.0,25.0,False
4,0.0020850000000010027,831.0625,12.5,False
5,0.0019500000000007844,926.1875,6.25,False
6,0.0018500000000045702,984.796875,3.125,False
7,0.0017649999999989063,1019.625,1.5625,False
8,0.0018189999999975726,1039.80078125,0.78125,False
9,0.0020830000000060522,1051.26953125,0.390625,False
10,0.0023130000000008977,1057.6943359375,0.1953125,False
11,0.002215999999997109,1061.251953125,0.09765625,False
12,0.0017990000000054351,1063.203125,0.048828125,False
13,0.001878999999995301,1064.228271484375,0.0244140625,False
14,0.0017440000000021882,1064.753173828125,0.01220703125,False
15,0.0017679999999984375,1065.015625,0.006103515625,False
16,0.001718000000003883,1065.1468505859375,0.0030517578125,False
17,0.001939000000000135,1065.2124633789062,0.00152587890625,False
18,0.0019629999999963843,1065.2452697753906,0.000762939453125,False
19,0.0016940000000005284,1065.2616729736328,0.0003814697265625,False
20,0.0017720000000025493,1065.269874572754,0.00019073486328125,False
21,0.001568000000006009,1065.2739753723145,9.5367431640625e-05,False
22,0.0016949999999980037,1065.2760257720947,4.76837158203125e-05,False
23,0.0018639999999976453,1065.2770509719849,2.384185791015625e-05,False
24,0.001388000000005718,1065.27756357193,1.1920928955078125e-05,False
25,0.00086199999999792,1065.2778198719025,5.9604644775390625e-06,True
