steps,time,reward,delta,converged
1,0.014589000000000851,-14.999067188271836,0.6733333333333333,False
2,0.009382999999957065,-19.21648670766516,0.11222222222222222,False
3,0.009373999999979787,-20.611475313911555,0.027400740740740934,False
4,0.01428499999997257,-21.09580536432411,0.009291160493828027,False
5,0.013556999999991604,-21.264174956186178,0.004303221688766963,False
6,0.01024300000005951,-21.323381932438572,0.001890877967874141,False
7,0.013676000000032218,-21.344364846252223,0.0007899224702271682,False
8,0.013944000000037704,-21.351860455164733,0.00032146007311632113,False
9,0.014298000000053435,-21.35456312904087,0.0001289911380759276,False
10,0.016825999999923624,-21.355548238328005,5.136240771971834e-05,False
11,0.010492999999996755,-21.355911565670965,2.036457497223837e-05,False
12,0.014826000000084605,-21.356047190159018,8.055076467915201e-06,True
