step,reward,mean,median,std,max,min
0,-0.02141414141414141,-0.02141414141414141,-0.02141414141414141,0.0,-0.02141414141414141,-0.02141414141414141
1,-0.02,-0.020707070707070705,-0.020707070707070705,0.0007070707070707047,-0.02,-0.02141414141414141
2,-0.02,-0.02047138047138047,-0.02,0.0006666326556640829,-0.02,-0.02141414141414141
3,-0.02,-0.020353535353535353,-0.02,0.0006123411945950555,-0.02,-0.02141414141414141
4,-0.02,-0.020282828282828284,-0.02,0.0005656565656565637,-0.02,-0.02141414141414141
5,-0.02,-0.020235690235690235,-0.02,0.0005270193886363122,-0.02,-0.02141414141414141
6,-0.02,-0.0202020202020202,-0.02,0.0004948464126834686,-0.02,-0.02141414141414141
7,-0.02,-0.020176767676767675,-0.02,0.000467683312561921,-0.02,-0.02141414141414141
8,-0.02136111111111111,-0.020308361391694722,-0.02,0.0005770267339261017,-0.02,-0.02141414141414141
9,-0.021432748538011692,-0.02042080010632642,-0.02,0.0006429977040636575,-0.02,-0.021432748538011692
10,-0.02,-0.020382545551205836,-0.02,0.0006248953136277719,-0.02,-0.021432748538011692
11,-0.028376068376068375,-0.02104867245327771,-0.02,0.0022888705773547883,-0.02,-0.028376068376068375
12,-0.02100926879505664,-0.021045641402645324,-0.02,0.0021991007856772752,-0.02,-0.028376068376068375
13,-0.02257894736842105,-0.02115516325734359,-0.02,0.0021555853053977685,-0.02,-0.028376068376068375
14,-0.022760563380281686,-0.02126218993220613,-0.02,0.0021206470874334995,-0.02,-0.028376068376068375
15,-0.02111111111111111,-0.021252747505887692,-0.02050463439752832,0.0020536333548912423,-0.02,-0.028376068376068375
16,-0.02,-0.021179056476129592,-0.02,0.002014004196515895,-0.02,-0.028376068376068375
17,-0.021107344632768362,-0.021175072484831747,-0.02050463439752832,0.0019573291929173993,-0.02,-0.028376068376068375
18,-0.02,-0.021113226564577446,-0.02,0.0019231087518234487,-0.02,-0.028376068376068375
19,-0.02,-0.021057565236348573,-0.02,0.0018900516906996982,-0.02,-0.028376068376068375
20,-0.02,-0.021007204986998644,-0.02,0.0018582005229133248,-0.02,-0.028376068376068375
21,-0.024827586206896547,-0.021180858678812184,-0.02,0.0019822276519663503,-0.02,-0.028376068376068375
22,-0.021545741324921135,-0.02119672314168649,-0.02,0.0019400844097624864,-0.02,-0.028376068376068375
23,-0.025903614457831323,-0.02139284361319252,-0.02050463439752832,0.0021193753109586834,-0.02,-0.028376068376068375
24,-0.02,-0.02133712986866482,-0.02,0.0020944159453786435,-0.02,-0.028376068376068375
25,-0.02,-0.021285701796793097,-0.02,0.0020697789187132634,-0.02,-0.028376068376068375
26,-0.02,-0.021238083211726686,-0.02,0.0020455499114925366,-0.02,-0.028376068376068375
