steps,time,reward,delta,converged
1,0.10151300000001129,-25.348972638610224,0.23537365925172718,False
2,0.10326699999998823,-15.195404182567126,0.010549982259200619,False
3,0.10254199999999969,-15.176395844590278,5.0080043468847535e-06,False
4,0.096383000000003,-15.176400440533516,3.1228032253555194e-06,False
5,0.09653599999998619,-15.176396553369344,3.1228032253555194e-06,False
6,0.09592600000001994,-15.176391539041425,3.1228032253555194e-06,False
7,0.09687600000000884,-15.17638206340761,3.1228032253555194e-06,False
8,0.09541300000000774,-15.176388257850787,3.1228032253555194e-06,False
9,0.09743999999997754,-15.176376908558073,3.1228032253555194e-06,False
10,0.09576200000000767,-15.176393744837956,3.1228032253555194e-06,False
11,0.1311239999999998,-15.176391961416012,3.1228032253555194e-06,False
12,0.14396400000001108,-15.176380721788439,3.1228032253555194e-06,False
13,0.14449899999999616,-15.17639204061719,3.1228032253555194e-06,False
14,0.1496349999999893,-15.176372122155165,3.1228032253555194e-06,False
15,0.14478800000000547,-15.176404092408795,3.1228032253555194e-06,False
16,0.1351139999999873,-15.176380423946009,3.1228032253555194e-06,False
17,0.1037239999999997,-15.176389792750694,3.1228032253555194e-06,False
18,0.09634599999998272,-15.176381618668216,3.1228032253555194e-06,False
19,0.0968949999999893,-15.176376565695014,3.1228032253555194e-06,False
20,0.09688400000001707,-15.17640465733339,3.1228032253555194e-06,False
21,0.09657400000000393,-15.176376067929791,3.1228032253555194e-06,False
22,0.09596099999998842,-15.17638804743733,3.1228032253555194e-06,False
23,0.10327999999998383,-15.176383523162984,3.1228032253555194e-06,False
24,0.0953140000000019,-15.176386289454063,3.1228032253555194e-06,False
25,0.12374900000000366,-15.176400323872912,3.1228032253555194e-06,False
26,0.13968599999998332,-15.176390371024176,3.1228032253555194e-06,False
27,0.145938000000001,-15.176389835909282,3.1228032253555194e-06,False
28,0.1425689999999804,-15.176382713460644,3.1228032253555194e-06,False
29,0.12190999999998553,-15.17638809954852,3.1228032253555194e-06,False
30,0.09164499999999975,-15.176397341930787,3.1228032253555194e-06,False
31,0.10296299999998837,-15.176387863289891,3.1228032253555194e-06,False
32,0.10610700000000861,-15.176389567304046,3.1228032253555194e-06,False
33,0.1034310000000005,-15.176384623884296,3.1228032253555194e-06,False
34,0.1047709999999995,-15.176377798817146,3.1228032253555194e-06,False
35,0.10285000000001787,-15.176398624467609,3.1228032253555194e-06,False
36,0.10362799999998629,-15.176389268636116,3.1228032253555194e-06,False
37,0.10206900000000019,-15.176383415636304,3.1228032253555194e-06,False
38,0.102216999999996,-15.176385880046452,3.1228032253555194e-06,False
39,0.12510500000001912,-15.176380078527819,3.1228032253555194e-06,False
40,0.12468999999998687,-15.176398203146782,3.1228032253555194e-06,False
41,0.13351999999997588,-15.176392742561447,3.1228032253555194e-06,False
42,0.13141600000000153,-15.17638519006035,3.1228032253555194e-06,False
43,0.13810399999999845,-15.176389427084276,3.1228032253555194e-06,False
44,0.12075600000000009,-15.176379388584847,3.1228032253555194e-06,False
45,0.10715999999999326,-15.176398194396068,3.1228032253555194e-06,False
46,0.09852100000000519,-15.176387496234472,3.1228032253555194e-06,False
47,0.10576900000000933,-15.176385451782943,3.1228032253555194e-06,False
48,0.0966940000000136,-15.176389849295232,3.1228032253555194e-06,False
49,0.09920600000000945,-15.176382583289856,3.1228032253555194e-06,False
50,0.10187500000000682,-15.176403185720016,3.1228032253555194e-06,False
51,0.11255900000000452,-15.176387769953255,3.1228032253555194e-06,False
52,0.1041969999999992,-15.176384328174375,3.1228032253555194e-06,False
53,0.09929599999998118,-15.176387400157287,3.1228032253555194e-06,False
54,0.10145700000001057,-15.176381364852636,3.1228032253555194e-06,False
55,0.10989299999999957,-15.176403473736677,3.1228032253555194e-06,False
56,0.12247099999999023,-15.176386784623556,3.1228032253555194e-06,False
57,0.137297000000018,-15.176383104306755,3.1228032253555194e-06,False
58,0.12840399999998908,-15.176391921574293,3.1228032253555194e-06,False
59,0.1339049999999986,-15.176379186034463,3.1228032253555194e-06,False
60,0.11444900000000757,-15.176398257861756,3.1228032253555194e-06,False
61,0.09870400000002633,-15.176376872426182,3.1228032253555194e-06,False
62,0.0987130000000036,-15.176391686083864,3.1228032253555194e-06,False
63,0.09844200000000569,-15.176385766560534,3.1228032253555194e-06,False
64,0.0982309999999984,-15.176373099260204,3.1228032253555194e-06,False
65,0.09448499999999171,-15.176404051277213,3.1228032253555194e-06,False
66,0.09848199999998997,-15.176386808605312,3.1228032253555194e-06,False
67,0.10375700000000165,-15.176388622517944,3.1228032253555194e-06,False
68,0.10455999999999221,-15.1763894495049,3.1228032253555194e-06,False
69,0.10484700000000657,-15.1763772523459,3.1228032253555194e-06,False
70,0.10415900000000988,-15.176402512235342,3.1228032253555194e-06,False
71,0.09898100000000909,-15.1763812433521,3.1228032253555194e-06,False
72,0.12011499999999842,-15.176388844460032,3.1228032253555194e-06,False
73,0.12255399999997962,-15.176378069871502,3.1228032253555194e-06,False
74,0.14240899999998646,-15.176388437552296,3.1228032253555194e-06,False
75,0.12884300000001758,-15.17639871654767,3.1228032253555194e-06,False
76,0.1327750000000094,-15.176389388260949,3.1228032253555194e-06,False
