episode,length,time,reward,delta
0,500.0,0.08521299999983967,-2877.0,-0.27432362187500026
1,231.0,0.039946999999983746,-1121.0,100.0
2,500.0,0.09717200000000048,-2481.0,-0.5
3,261.0,0.048934000000144806,-1250.0,50.0
4,49.0,0.00797299999999268,-48.0,25.0
5,21.0,0.003931999999849722,79.0,12.5
6,77.0,0.013412000000016633,-274.0,6.25
7,162.0,0.019778999999971347,-755.0,3.125
8,37.0,0.004512999999860767,-36.0,1.5625
9,31.0,0.005094999999982974,-30.0,0.78125
10,122.0,0.018372999999883177,-517.0,0.390625
11,18.0,0.003517000000101689,82.0,0.1953125
12,22.0,0.0038489999999455904,-21.0,0.09765625
13,31.0,0.0031169999999747233,69.0,0.048828125
14,40.0,0.00694999999996071,-138.0,0.0244140625
15,22.0,0.002784999999903448,78.0,0.01220703125
16,34.0,0.003647000000000844,66.0,0.006103515625
17,26.0,0.0052430000000640575,74.0,0.0030517578125
18,53.0,0.009191999999984546,-250.0,0.00152587890625
19,48.0,0.006585000000086438,-245.0,0.000762939453125
20,21.0,0.0021859999999378488,-20.0,0.0003814697265625
21,38.0,0.005247999999937747,-37.0,0.00019073486328125
22,46.0,0.006865999999945416,-45.0,9.5367431640625e-05
23,77.0,0.013885999999956766,-274.0,4.76837158203125e-05
24,35.0,0.0060789999999997235,-34.0,2.384185791015625e-05
25,35.0,0.005595999999968626,-34.0,1.1920928955078125e-05
26,24.0,0.004140999999890482,76.0,5.9604644775390625e-06
27,14.0,0.0026499999999032298,86.0,2.9802322387695312e-06
28,18.0,0.0020060000001649314,82.0,1.4901161193847656e-06
29,62.0,0.012357000000065455,-259.0,7.450580596923828e-07
30,19.0,0.003453999999919688,81.0,3.725290298461914e-07
31,35.0,0.004088000000137981,-34.0,1.862645149230957e-07
32,43.0,0.0069410000000971195,-141.0,9.313225746154785e-08
33,20.0,0.003941999999824475,80.0,4.6566128730773926e-08
34,34.0,0.006114999999908832,-33.0,2.3283064365386963e-08
35,18.0,0.00384699999995064,82.0,1.1641532182693481e-08
36,55.0,0.009934999999813954,-153.0,5.820766091346741e-09
37,24.0,0.004543999999896187,76.0,2.9103830456733704e-09
38,34.0,0.006142999999838139,-33.0,1.4551915228366852e-09
39,34.0,0.007145000000036816,-33.0,7.275957614183426e-10
40,35.0,0.006752999999889653,-34.0,3.637978807091713e-10
41,74.0,0.011766999999963446,-271.0,1.8189894035458565e-10
42,150.0,0.019847000000027037,-842.0,9.094947017729282e-11
43,14.0,0.0028589999999439897,86.0,4.547473508864641e-11
44,67.0,0.01276400000006106,-165.0,2.2737367544323206e-11
45,17.0,0.0022910000000138098,83.0,1.1368683772161603e-11
46,36.0,0.0043980000000374275,-35.0,5.6843418860808015e-12
47,34.0,0.005728999999973894,-33.0,2.8421709430404007e-12
48,21.0,0.004320999999890773,79.0,1.4210854715202004e-12
49,32.0,0.006176999999979671,-130.0,7.105427357601002e-13
50,70.0,0.008423999999877196,-267.0,3.552713678800501e-13
51,27.0,0.002856000000065251,73.0,1.7053025658242404e-13
52,27.0,0.004478999999946609,-26.0,8.526512829121202e-14
53,50.0,0.008507000000008702,-247.0,4.263256414560601e-14
54,43.0,0.0043350000000828,-141.0,2.842170943040401e-14
55,15.0,0.0018189999998412532,85.0,1.4210854715202004e-14
56,26.0,0.00532799999996314,74.0,0.0
57,47.0,0.009149999999863212,-145.0,0.0
58,70.0,0.010339000000158194,-168.0,0.0
59,21.0,0.003737999999884778,79.0,0.0
60,33.0,0.006009999999832871,-32.0,0.0
61,17.0,0.0035370000000511936,83.0,0.0
62,35.0,0.006311000000096101,-34.0,0.0
63,30.0,0.005310999999892374,70.0,0.0
64,22.0,0.00426000000015847,78.0,0.0
65,15.0,0.002667999999857784,85.0,0.0
66,17.0,0.002719000000070082,83.0,0.0
67,30.0,0.005812999999989188,-29.0,0.0
68,18.0,0.003513000000111788,82.0,0.0
69,18.0,0.0034049999999297142,82.0,0.0
70,28.0,0.005274999999983265,72.0,0.0
71,14.0,0.0029730000001109147,86.0,0.0
72,32.0,0.006863000000066677,-31.0,0.0
73,36.0,0.006114000000025044,-35.0,0.0
74,16.0,0.003152999999883832,84.0,0.0
75,21.0,0.004098999999996522,79.0,0.0
76,30.0,0.005373999999847001,-29.0,0.0
77,99.0,0.018257999999832464,-494.0,0.0
78,37.0,0.008446999999932814,-36.0,0.0
79,16.0,0.0034359999999651336,84.0,0.0
80,18.0,0.0043180000000120344,82.0,0.0
81,19.0,0.0034769999999753054,81.0,0.0
82,38.0,0.007616999999981999,-136.0,0.0
83,25.0,0.004800999999815758,75.0,0.0
84,36.0,0.007249000000001615,-35.0,0.0
85,33.0,0.006159999999908905,67.0,0.0
86,15.0,0.0034290000000964937,85.0,0.0
87,16.0,0.0029659999997875275,84.0,0.0
88,59.0,0.01054599999997663,-58.0,0.0
89,44.0,0.008907999999792082,-142.0,0.0
90,42.0,0.007239000000026863,-140.0,0.0
91,14.0,0.003657999999859385,86.0,0.0
92,60.0,0.011612000000013722,-158.0,0.0
93,78.0,0.017054000000143787,-176.0,0.0
94,21.0,0.004312999999910971,79.0,0.0
95,18.0,0.0035820000000512664,82.0,0.0
96,16.0,0.00513800000021547,84.0,0.0
97,21.0,0.0050720000001547305,79.0,0.0
98,20.0,0.005214000000023589,80.0,0.0
99,21.0,0.004387000000178887,79.0,0.0
100,17.0,0.0034820000000763685,83.0,0.0
101,31.0,0.006736999999930049,-30.0,0.0
102,16.0,0.004457999999885942,84.0,0.0
103,46.0,0.01111799999989671,-243.0,0.0
104,15.0,0.0032889999999952124,85.0,0.0
105,20.0,0.005554999999958454,80.0,0.0
